PID,x_merc,y_merc,Neighborhood,Sector,SalePrice,latitude,longitude,le_Neighbor,le_Sector,MSSubClass,YearBuilt,YearRemodAdd,OverallQual,Prop_Addr,GrLivArea
907200280,-10429292.247928366,5164301.624342415,CollgCr,WE,150.0,42.02217429156724,-93.68792628863292,5,5,1Fl,1977,2004,5,108 SANDBURG CT,1026
528477040,-10424344.71524557,5168818.370829458,Somerst,NW,227.0,42.05230945904727,-93.64348184635656,24,2,2Fl,2005,2005,7,2603 KINGSTON DR,1768
903206070,-10422396.20121475,5165553.456745237,BrkSide,DT,153.0,42.03052779215003,-93.6259780470045,3,0,1Fl,1935,1950,5,927 RIDGEWOOD AVE,1738
909428190,-10424017.880675895,5162849.365052207,Crawfor,SO,224.0,42.01248196341464,-93.6405458414634,6,4,1Fl,1954,2006,6,2114 GREENBRIAR CIR,1640
528112040,-10425535.77069988,5170286.970211702,NridgHt,NW,360.0,42.062104691787646,-93.65418127954496,19,2,1Fl,2008,2008,9,3106 STOCKBURY ST,1736
528142040,-10425511.12074271,5170037.843156623,NridgHt,NW,350.0,42.06044317589348,-93.6539598452122,19,2,2Fl,2004,2005,9,3108 BECKLEY ST,2224
902106060,-10421566.69538885,5165687.616808453,OldTown,DT,108.0,42.03142297959184,-93.61852646938776,20,0,2Fl,1892,1965,5,1003 WILSON AVE,2372
527375100,-10423146.837462043,5168865.767878855,NWAmes,NW,213.0,42.05262561046639,-93.63272112714208,17,2,1Fl,1975,1975,5,1632 TRUMAN DR,1621
527105070,-10423870.359105935,5169963.27358181,Gilbert,NW,190.0,42.05994583673469,-93.63922063265306,8,2,2Fl,1997,1997,6,2209 STONE BROOKE RD,1608
909277090,-10423921.386772366,5163624.60190263,Crawfor,SO,155.0,42.01765605108048,-93.63967902197976,6,4,1Fl,1960,1960,5,2007 KILDEE ST,1273
527110130,-10423559.874279242,5170091.089781018,Gilbert,NW,162.0,42.0607983,-93.6364315,8,2,SPLIT,1997,1997,6,2040 WYNGATE DR,1384
527375210,-10422890.343201865,5168826.697446769,NWAmes,NW,158.0,42.052365,-93.630417,17,2,1Fl,1975,1975,7,1500 TRUMAN DR,1193
533215030,-10424726.61355554,5167953.625149631,Somerst,NW,285.0,42.04654109010214,-93.64691249724484,24,2,1FlPUD,2001,2001,9,2507 BRADFORD DR,1310
906378100,-10429454.794135386,5164908.483339856,CollgCr,WE,245.0,42.02622400986277,-93.68938646605434,5,5,1Fl,2008,2008,8,5303 TABOR DR,1694
527325090,-10423356.787469922,5169218.42934616,NWAmes,NW,192.0,42.05497791050766,-93.63460714015186,17,2,2Fl,1979,1979,7,1814 BUCHANAN DR,1930
526301100,-10421546.382989516,5169043.032420001,NAmes,NO,215.0,42.053808,-93.618344,15,1,1Fl,1960,1960,6,3126 NORTHWOOD DR,1656
535178060,-10421161.796867091,5167313.362063696,NAmes,NO,139.0,42.04226981632653,-93.61488920408163,15,1,1Fl,1956,1956,6,2017 KELLOGG AVE,1196
903430090,-10421922.897422938,5165008.878805981,OldTown,DT,117.0,42.0268939484598,-93.62172628670233,20,0,1Fl,1910,2003,6,803 6TH ST,1635
534402140,-10422598.708399884,5166975.478833704,NAmes,NO,154.0,42.04001564,-93.6277972,15,1,1Fl,1966,1966,5,1824 ARTHUR CIR,1154
908225240,-10426577.671840291,5164082.977241855,Edwards,WE,111.0,42.02071514285714,-93.6635408367347,7,5,1Fl,1954,1954,4,223 HILLTOP RD,948
534451110,-10422726.92609701,5166280.689407295,BrkSide,DT,110.0,42.03538012499647,-93.6289489991702,3,0,1Fl,1950,1950,5,1415 CRESCENT ST,1203
914467040,-10420033.978469228,5160540.900099634,Mitchel,SE,255.0,41.99707230816514,-93.60475783903652,14,3,2Fl,1998,1999,8,603 CRYSTAL ST,1916
527451110,-10422587.32082338,5168829.118576735,BrDale,NO,125.0,42.05238114963003,-93.62769490365976,2,1,2FlPUD,1970,1970,5,1344 TRUMAN PL,1365
907262020,-10429169.696203232,5163406.611818608,CollgCr,WE,200.0,42.01620118367347,-93.68682538775508,5,5,2Fl,2002,2002,7,5007 KEATS ST,1729
527376110,-10423081.142016212,5168849.551539104,NWAmes,NW,163.0,42.05251744317545,-93.6321309749112,17,2,2Fl,1976,1976,7,1607 TRUMAN DR,1664
904301375,-10426218.45087977,5165096.338890486,Edwards,WE,61.0,42.02747756354625,-93.66031389994257,7,5,1Fl,1922,1950,1,520 FOREST GLEN,904
905352070,-10421771.804958371,5166153.874296733,ClearCr,WE,245.0,42.02835252844245,-93.6715743005661,4,5,1Fl,1979,1979,7,236 TRAIL RIDGE RD,1524
527145090,-10423292.579726482,5170041.256222779,StoneBr,NW,180.0,42.06046593912505,-93.63403035217894,25,2,1FlPUD,1992,1992,8,4028 FLETCHER BLVD,1280
902427180,-10420049.75788183,5165042.06207039,OldTown,DT,110.0,42.02711537871572,-93.60489958791166,20,0,SPLIT,1949,2002,4,413 E 6TH ST,1382
903476030,-10421803.408334628,5164984.924491067,OldTown,DT,140.0,42.02673410204082,-93.62065289795918,20,0,DUP2FAM,1900,1996,5,722 6TH ST 724,1812
534400030,-10422766.669878026,5167175.021897634,NAmes,NO,155.0,42.041346894343455,-93.62930602362958,15,1,1Fl,1963,1963,5,1903 COOLIDGE DR,1128
533213120,-10424620.90185015,5168039.959678675,Somerst,NW,173.0,42.04711701639097,-93.6459628728382,24,2,2FlPUD,1999,1999,6,2707 BRISTOL DR,1549
528290010,-10424400.651878778,5169917.122185149,Gilbert,NW,184.0,42.059638029665024,-93.6439843336821,8,2,2Fl,2004,2005,7,3845 WELBECK DR,1490
907420060,-10428852.615128754,5163069.015844327,CollgCr,WE,169.0,42.013948,-93.683977,5,5,2Fl,2006,2006,7,1014 POE AVE,1491
907260010,-10429167.742432578,5163521.332837124,CollgCr,WE,256.0,42.016966836734696,-93.68680783673469,5,5,2Fl,2002,2002,8,5002 CLEMENS BLVD,2290
906201200,-10428909.139690232,5165684.723129881,SawyerW,WE,301.0,42.03140367155928,-93.68448476877506,23,5,2Fl,1986,1987,7,1018 OKLAHOMA DR,2730
906382020,-10429399.383176362,5164799.657955719,CollgCr,WE,217.0,42.0254978104783,-93.68888870094035,5,5,1Fl,2005,2006,7,408 HARTFORD DR,1546
532376160,-10427421.057836285,5166329.717777276,Sawyer,WE,138.0,42.03570724489796,-93.6711171020408,22,5,1Fl,1965,2009,5,3905 TORONTO ST,894
910202070,-10422323.54862909,5164369.635397092,IDOTRR,DT,147.0,42.02262815877891,-93.6253253977232,11,0,2Fl,1920,1997,5,113 S MAPLE AVE,1344
528150120,-10425799.911805391,5169900.652171726,NridgHt,NW,354.0,42.05952818243162,-93.6565540994674,19,2,2Fl,2004,2004,8,3305 HARRISON RD,2468
902101050,-10421419.203879029,5165996.39208486,OldTown,DT,135.0,42.03348324489796,-93.61720153061223,20,0,1Fl,1948,1950,5,1211 CLARK AVE,1668
909250070,-10424716.289547432,5163838.694996485,SWISU,SO,160.0,42.01908487755102,-93.64681975510204,21,4,2Fl,1926,1997,7,2316 KNAPP ST,1479
535476240,-10419937.18164315,5166296.3619495,NAmes,NO,127.0,42.0354846932177,-93.60388829835333,15,1,1Fl,1963,1963,6,1409 MEADOWLANE AVE,1045
528228405,-10424008.8308346,5170387.818341512,Blmngtn,NW,220.0,42.06277727104964,-93.64046454535584,0,2,1FlPUD,2004,2004,7,2332 WESTWIND DR,1576
905202230,-10426969.090163171,5165796.208494884,ClearCr,WE,235.0,42.03214755196517,-93.667057007354,4,5,1Fl,1960,1975,6,3604 ROSS RD,1252
527210060,-10422752.19571379,5170049.661865589,StoneBr,NW,377.0,42.060522,-93.629176,25,2,1Fl,2005,2006,9,1401 PANORAMIC CT,1922
528228460,-10424266.064423203,5170267.288169964,Blmngtn,NW,160.0,42.061973426915145,-93.64277531399816,0,2,1FlPUD,2005,2006,7,4108 BRICKMAN AVE,1145
528112020,-10425512.73165692,5170288.836071465,NridgHt,NW,306.0,42.0621171356982,-93.65397431630076,19,2,1Fl,2007,2008,8,3120 STOCKBURY ST,1704
528290180,-10424145.399264429,5169647.425159987,Gilbert,NW,190.0,42.05783925359364,-93.64169136043428,8,2,2Fl,2000,2000,6,2414 WELBECK DR,1514
907254050,-10428905.66101878,5163643.783025053,CollgCr,WE,214.0,42.01778406443797,-93.68445351933772,5,5,2Fl,1999,1999,6,505 POE CIR,1755
904100040,-10425857.83186026,5166134.599311117,Sawyer,WE,134.0,42.03440539409389,-93.65707440417286,22,5,1Fl,1968,1968,5,2908 ONTARIO ST,1211
534126060,-10423345.499120602,5168194.348076223,NWAmes,NW,170.0,42.0481469080698,-93.6345057351846,17,2,SPLIT,1968,1992,7,2645 CLEVELAND DR,1920
535402010,-10420676.509770196,5167263.220868338,NAmes,NO,190.0,42.04193530612245,-93.61052979591835,15,1,DUP2FAM,1969,1969,6,104 E 20TH ST 106,2544
534403080,-10422431.20090211,5167267.862576883,NAmes,NO,180.0,42.04196627272727,-93.62629245454544,15,1,SPLIT,1965,1999,5,1218 20TH ST,1265
532351140,-10428099.87273201,5166429.501196998,Sawyer,WE,112.0,42.036373,-93.677215,22,5,DUP2FAM,1978,1978,6,4301 TORONTO ST,1902
903426010,-10422130.433629015,5165489.715885773,OldTown,DT,140.0,42.03010247474747,-93.62359061616162,20,0,2Fl,1929,1990,7,1012 9TH ST,1344
531367050,-10429845.518351952,5166418.45513472,SawyerW,WE,233.0,42.03629930100185,-93.69289640141052,23,5,2Fl,2004,2004,7,5505 MARYLAND ST,2084
533213130,-10424612.40918088,5168039.709015981,Somerst,NW,176.0,42.04711534426065,-93.64588658189211,24,2,2FlPUD,1999,1999,6,2705 BRISTOL DR,1501
907185060,-10429339.82878356,5163774.740491356,CollgCr,WE,200.0,42.01865805775843,-93.68835371472744,5,5,2Fl,1998,1998,6,5218 THACKERAY DR,1682
905427010,-10426374.461293155,5165204.9829513775,Edwards,WE,235.0,42.02820253037844,-93.66171536533082,7,5,2Fl,1928,1950,6,3312 OAKLAND ST,2009
908102100,-10428284.31567984,5164138.50377365,Edwards,WE,140.0,42.02108570418903,-93.67887187919084,7,5,1Fl,1965,1965,5,202 SOUTH DAKOTA AVE,1214
527145080,-10423294.8342957,5170037.888265598,StoneBr,NW,192.0,42.06044347674504,-93.63405060531882,25,2,1FlPUD,1992,1992,8,4024 FLETCHER BLVD,1280
534250300,-10422779.129193917,5167712.276880366,NWAmes,NW,190.0,42.04493105984045,-93.62941794756853,17,2,2Fl,1971,1971,6,2323 MCKINLEY CIR,1993
905301050,-10427947.698988097,5165275.638399353,ClearCr,WE,302.0,42.028674,-93.675848,4,5,1Fl,1971,2002,7,4200 ARIZONA CIR,1824
534202180,-10422461.597515538,5167959.1509572575,NAmes,NO,158.0,42.04657795219448,-93.62656551196972,15,1,SPLIT,1967,1967,5,1231 25TH ST,1141
531450170,-10429285.17155992,5166264.031689905,SawyerW,WE,187.0,42.0352689834337,-93.68786272053362,23,5,2Fl,1993,1993,6,1531 KENTUCKY AVE,1710
533212120,-10424505.64680936,5168092.065761385,Somerst,NW,150.0,42.04746460668941,-93.64492751919109,24,2,2FlPUD,2005,2005,7,2607 STANGE RD,1223
902109120,-10421618.379900746,5165517.067106257,OldTown,DT,119.0,42.03028497891152,-93.61899075925766,20,0,1Fl,1940,1985,4,627 9TH ST,1656
535450310,-10420682.948754428,5166577.460259383,NAmes,NO,143.0,42.03736017021277,-93.61058763829789,15,1,1Fl,1949,1950,6,1524 DUFF AVE,1846
903201030,-10422725.182734316,5165975.209429179,BrkSide,DT,138.0,42.03334190834953,-93.6289333382767,3,0,1Fl,1928,1983,5,1228 ORCHARD DR,1143
533236060,-10424216.021529475,5168041.225229401,Somerst,NW,170.0,42.04712545867458,-93.6423257710352,24,2,2FlPUD,1999,1999,8,2508 BRISTOL DR,1586
908102130,-10428141.240773952,5164120.820718889,Edwards,WE,100.0,42.02096769495813,-93.67758661544352,7,5,DUP2FAM,1965,1965,5,213 TODD CIR,1664
905105070,-10428046.776982293,5165574.817064202,Sawyer,WE,154.0,42.03067032042588,-93.67673803276509,22,5,1Fl,1968,2001,5,911 ARIZONA AVE,1060
533241030,-10424083.678864146,5167936.386288977,Somerst,NW,239.0,42.046426091304575,-93.64113691664512,24,2,2Fl,1997,1998,7,2509 CAMDEN DR,1950
923228260,-10419693.2988491,5159739.639498045,MeadowV,SE,90.0,41.991722794908725,-93.60169746193904,13,3,2FlPUD,1970,1970,4,721 GARNET DR,1092
534204030,-10422265.021142265,5167958.354088062,NAmes,NO,135.0,42.04657263636364,-93.62479963636363,15,1,1Fl,1965,2005,5,2509 MELROSE AVE,925
535477020,-10419914.091372516,5166609.666630877,NAmes,NO,155.0,42.037575046337366,-93.60368087492306,15,1,2Fl,1966,1966,6,1534 MEADOWLANE AVE,1839
907192130,-10429712.64728423,5163420.420445276,CollgCr,WE,221.0,42.01629334353572,-93.691702800301,5,5,1Fl,2002,2002,7,5427 CLEMENS BLVD,1494
534151120,-10423725.059894696,5167449.107769172,NWAmes,NW,230.0,42.04317541660578,-93.6379153876308,17,2,2Fl,1977,1992,7,2137 PRAIRIE VIEW EAST,2288
908102170,-10428140.668219537,5164075.172653983,Edwards,WE,144.0,42.02066305806104,-93.67758147209967,7,5,1Fl,1968,1968,5,237 TODD CIR,1196
907401050,-10429285.555743916,5163258.118812479,CollgCr,WE,207.0,42.01521012121212,-93.68786617171718,5,5,1Fl,2003,2003,7,905 TENNYSON AVE,1390
902105060,-10421244.56858806,5165807.922758515,OldTown,DT,129.0,42.03222571428572,-93.61563275510204,20,0,2Fl,1910,2002,5,1103 BURNETT AVE,1464
534431050,-10421834.709633686,5166853.531679215,NAmes,NO,198.0,42.03920205412156,-93.62093408231274,15,1,1Fl,1952,2002,5,720 MURRAY DR,2461
528344060,-10425352.011879507,5168983.051746401,NoRidge,NW,280.0,42.05340791951316,-93.65253054597564,18,2,2Fl,1998,1998,8,3211 MAGNOLIA CIR,1924
909452114,-10424516.047651775,5162561.681199444,Crawfor,SO,203.0,42.01056179606271,-93.64502095154818,6,4,SPLIT,1994,2007,7,1309 BIG BLUESTEM CT,1652
909455040,-10421771.804958371,5166153.874296733,Blueste,SO,162.0,42.009757,-93.647011,1,4,1FlPUD,1989,1989,8,1506 LITTLE BLUESTEM CT,1191
534276190,-10421884.70935904,5167343.191799463,NAmes,NO,98.0,42.042468820539256,-93.62138323748763,15,1,1Fl,1956,1956,5,2021 FERNDALE AVE,1014
907253060,-10429112.202078434,5163747.301309508,CollgCr,WE,235.0,42.01847493317559,-93.68630890924456,5,5,2Fl,2000,2000,7,4916 HEMINGWAY DR,1865
902329090,-10421024.962494642,5165186.470510742,OldTown,DT,157.0,42.028079,-93.61366,20,0,2Fl,1920,1950,7,700 KELLOGG AVE,1762
527453160,-10422416.275929926,5168575.125334254,NPkVill,NO,143.0,42.05068691960442,-93.62615838123916,16,1,2FlPUD,1975,1975,6,1119 KENNEDY ST,1456
903233080,-10421900.417201176,5165713.252072782,BrkSide,DT,150.0,42.03159403030303,-93.62152434343434,3,0,1Fl,1939,1950,7,1021 HARDING AVE,2009
528292060,-10424121.620817918,5169510.792757735,Gilbert,NW,225.0,42.05692794825048,-93.64147775501496,8,2,2Fl,1999,2000,7,2416 GRANT CIR,2322
909256120,-10424674.778736498,5163373.492600316,Crawfor,SO,120.0,42.01598014285714,-93.64644685714286,6,4,1Fl,1938,1950,5,715 LYNN AVE,954
906223220,-10428659.048117328,5165749.471576173,SawyerW,WE,229.0,42.0318357033211,-93.68223815795136,23,5,SPLIT,1996,1996,7,1003 VERMONT CT,2037
535153150,-10421453.017944366,5167699.767441965,NAmes,NO,163.0,42.04484760847421,-93.61750528752938,15,1,1Fl,1958,1958,6,2312 CLARK AVE,1261
527163080,-10423694.119624278,5169906.517871809,Gilbert,NW,160.0,42.05956730391068,-93.63763744645269,8,2,1Fl,1992,1993,7,3804 EISENHOWER AVE,1187
907414080,-10429131.973077558,5163077.6105268765,CollgCr,WE,174.0,42.01400536363636,-93.68648651515151,5,5,2Fl,2005,2005,6,4812 WALLER ST,1476
527402090,-10422611.992750674,5169281.559778358,NAmes,NO,139.0,42.05539898989899,-93.62791653535352,15,1,SPLIT,1971,2005,5,1309 JEFFERSON ST,1109
535426260,-10420149.188633196,5166787.854296017,NAmes,NO,157.0,42.03876387482974,-93.6057927895483,15,1,1Fl,1960,1960,6,1605 CRESTWOOD CIR,1253
528322020,-10425724.971330391,5168976.521437081,NoRidge,NW,384.0,42.05336436117511,-93.65588089772652,18,2,2Fl,1997,1998,8,3240 EVERGREEN RD,2551
908152180,-10427786.00957692,5163811.140208599,Edwards,WE,141.0,42.0189009826657,-93.67439551930664,7,5,DUP2FAM,1979,1979,5,407 JEFFREY LN 409,2233
909131170,-10424928.54464314,5163898.874333828,SWISU,SO,140.0,42.0194865,-93.64872647506812,21,4,2Fl,1925,1950,6,327 STANTON AVE,1482
527146135,-10423009.282544658,5170049.124877504,StoneBr,NW,270.0,42.06051841859521,-93.63148545029512,25,2,2FlPUD,1994,1994,8,4019 STONE BROOKE RD,2687
907255010,-10429034.327158775,5163577.331579881,CollgCr,WE,220.0,42.01734057142857,-93.68560934693878,5,5,1Fl,2002,2002,8,527 BROWN CT,1358
528142110,-10424341.547593104,5170226.230818168,NridgHt,NW,360.0,42.06169960343114,-93.6434533908503,19,2,1Fl,2003,2004,9,3049 HARRISON RD,1944
533223030,-10424563.43912024,5167940.321792545,Somerst,NW,156.0,42.04645234469238,-93.64544667635276,24,2,2FlPUD,1999,1999,7,2508 EATON AVE,1452
907131120,-10429598.67434698,5164123.857426822,CollgCr,WE,211.0,42.0209879606785,-93.69067896398592,5,5,2Fl,1998,1998,6,5312 NORRIS ST,1796
534201130,-10422617.49912993,5167965.385993879,NAmes,NO,136.0,42.04661954545454,-93.627966,15,1,SPLIT,1967,1967,5,2507 TYLER AVE,980
528366050,-10425454.561932476,5168399.291004413,NoRidge,NW,430.0,42.04951401231898,-93.65345176877533,18,2,1Fl,1992,1993,8,3120 SYCAMORE RD,3228
528340030,-10425815.024950149,5169224.125251092,NoRidge,NW,410.0,42.05501590225478,-93.65668986315669,18,2,2Fl,1998,1998,9,3031 BAYBERRY RD,3078
903475020,-10422072.141325269,5164981.724255736,OldTown,DT,125.0,42.0267127469368,-93.62306696748756,20,0,1Fl,1955,1995,5,924 6TH ST,825
908152290,-10427662.596517963,5163794.060885898,Edwards,WE,172.0,42.01878699857484,-93.67328688093542,7,5,2Fl,2005,2006,5,403 BEEDLE DR,1408
527163100,-10423699.78499659,5169891.91532962,Gilbert,NW,188.0,42.05946991173204,-93.63768833935806,8,2,2Fl,1995,1996,6,3812 EISENHOWER AVE,1658
916477020,-10424836.366737094,5160113.920502896,Timber,SO,305.0,41.99422168981559,-93.64789842684952,26,4,2Fl,2003,2003,8,2402 SUNDOWN DR,2262
535456010,-10420275.262073372,5166207.646471933,NAmes,NO,119.0,42.03489277551021,-93.6069253265306,15,1,DUP2FAM,1960,1960,5,1325 MAXWELL AVE 1327,1556
534129080,-10423059.994105833,5167924.080435392,NWAmes,NW,198.0,42.046344,-93.631941,17,2,SPLIT,1967,1976,6,1700 PIERCE CT,1724
535101020,-10421550.197095975,5168251.387070667,NAmes,NO,178.0,42.0485273986674,-93.61837826270128,15,1,SPLIT,1966,2008,6,2721 KELLOGG AVE,1128
528320060,-10425921.765851902,5168956.086448014,NoRidge,NW,625.0,42.05322805592855,-93.65764873299152,18,2,2Fl,1995,1996,10,3327 GOLDENROD CIR,3627
903234220,-10421877.89468198,5165825.209850975,BrkSide,DT,150.0,42.03234106060607,-93.62132202020202,3,0,1Fl,1938,1950,5,1106 HARDING AVE,1582
911370520,-10421299.344898503,5162341.580150276,Crawfor,SO,250.0,42.00909267603978,-93.6161248190708,6,4,1FlPUD,2004,2005,7,1516 GOLDEN ASPEN DR,1646
528218020,-10424654.089213992,5170417.46649251,Gilbert,NW,176.0,42.062975,-93.646261,8,2,2Fl,2005,2006,6,4309 CRESTMOOR AVE,1536
902325050,-10421054.56893554,5165357.427083026,OldTown,DT,163.0,42.02921975510204,-93.61392595918367,20,0,2Fl,1914,1970,7,817 KELLOGG AVE,1768
905427070,-10426243.542600822,5165119.045745199,Edwards,WE,235.0,42.02762908393899,-93.66053930270782,7,5,2Fl,1935,1986,6,543 FOREST GLEN,2108
907252050,-10429147.684736649,5163740.132018792,CollgCr,WE,222.0,42.018427086422605,-93.6866276553865,5,5,2Fl,2002,2002,7,4927 HEMINGWAY DR,1762
907253130,-10428775.89348831,5163780.870625872,CollgCr,WE,313.0,42.01869896919504,-93.68328779777768,5,5,2Fl,2000,2000,9,4730 HEMINGWAY DR,2153
903429080,-10421894.388920251,5165170.408122358,OldTown,DT,155.0,42.027971818210446,-93.62147019046544,20,0,2Fl,1915,2005,7,702 HODGE AVE,1826
527451060,-10422770.258088954,5168836.733107082,BrDale,NO,106.0,42.05243194070072,-93.62933825707675,2,1,2FlPUD,1970,1970,6,1450 TRUMAN PL,987
907418040,-10428816.942985926,5163247.577164864,CollgCr,WE,193.0,42.01513976423919,-93.6836565516888,5,5,1Fl,2007,2007,7,822 POE AVE,1361
911226030,-10419967.054013962,5164355.059493387,IDOTRR,DT,65.0,42.02253088773595,-93.60415664642606,11,0,2Fl,1920,1950,4,116 CHERRY AVE,864
535402230,-10420636.659667678,5167017.645703756,NAmes,NO,147.0,42.04029695918779,-93.61017181635673,15,1,1Fl,1962,1985,6,133 E O NEIL DR,1207
527427230,-10422216.190751355,5169293.706778516,NAmes,NO,184.0,42.05548000995599,-93.6243609854988,15,1,1FlPUD,1999,1999,7,3409 POLARIS DR,1337
903204030,-10422398.865080198,5166146.650414925,BrkSide,DT,128.0,42.034485801091,-93.62600197691496,3,0,1Fl,1950,1950,5,1212 13TH ST,1435
923225360,-10419959.032933772,5159749.103030962,MeadowV,SE,91.0,41.99178597959184,-93.60408459183674,13,3,2FlPUD,1973,1973,4,548 MEADOW CT,988
903202120,-10422437.862091888,5165841.101470211,BrkSide,DT,140.0,42.0324470955923,-93.62635229303132,3,0,1Fl,1939,1950,6,1036 RIDGEWOOD AVE,1577
527455050,-10422357.539093278,5168462.39625661,NPkVill,NO,147.0,42.049934959970216,-93.62563073925816,16,1,2FlPUD,1978,1978,6,1124 JOHNSON ST,1548
903231190,-10422232.5095316,5165713.064054309,BrkSide,DT,115.0,42.03159277575579,-93.62450757959591,3,0,1Fl,1936,1950,5,1024 CURTISS AVE,1344
528275110,-10424310.11699216,5169857.107309732,Gilbert,NW,220.0,42.05923775779311,-93.64317104495814,8,2,2Fl,2002,2002,7,3814 BRICKMAN AVE,1995
906202040,-10429020.997008309,5165779.513784664,SawyerW,WE,180.0,42.032036157917815,-93.68548960015973,23,5,1Fl,1985,1985,6,1118 OKLAHOMA DR,1298
902401130,-10421771.804958371,5166153.874296733,OldTown,DT,143.0,42.03110823180966,-93.6143793575468,20,0,2Fl,1920,1988,7,,1482
528382030,-10425189.63342121,5168869.694802092,NoRidge,NW,221.0,42.0526518040591,-93.65107187546664,18,2,2Fl,1998,1998,7,2907 ARROWWOOD CIR,1839
907200190,-10429158.424538786,5164185.181166534,CollgCr,WE,154.0,42.02139720832133,-93.6867241326706,5,5,SPLIT,1976,1976,5,5113 SCHUBERT ST,1025
531451110,-10429128.42491466,5166296.997654505,SawyerW,WE,143.0,42.035488934679215,-93.68645464146188,23,5,1FlPUD,1980,1980,6,1405 INDIANA AVE,923
906340130,-10429313.837633332,5164967.975246264,CollgCr,WE,332.0,42.026621,-93.68812023225244,5,5,1Fl,2008,2008,9,5217 TABOR DR,1720
923400025,-10420529.476067804,5158956.611630713,Mitchel,SE,143.0,41.986494575757575,-93.60920896969698,14,3,1Fl,1993,1995,5,202 KEN MARIL RD,1362
528480130,-10424265.32036144,5168684.965855154,Somerst,NW,241.0,42.05141960255021,-93.6427686299776,24,2,2Fl,2006,2007,7,2527 CLAYTON DR,1550
534277070,-10421910.843002375,5167702.37444671,NAmes,NO,136.0,42.044865,-93.621618,15,1,1Fl,1956,1956,4,2119 FURMAN DR,952
907203060,-10428788.495102055,5164146.190187971,CollgCr,WE,112.0,42.021137,-93.683401,5,5,1Fl,1972,1972,5,4901 SCHUBERT ST,882
528480160,-10424373.319043972,5168680.200636858,Somerst,NW,206.0,42.0513878166948,-93.64373879864944,24,2,2Fl,2007,2007,7,2615 CLAYTON DR,1665
907135050,-10429803.055321831,5163848.311115407,CollgCr,WE,146.0,42.01914905339027,-93.69251494952086,5,5,1Fl,1994,1994,5,5440 FROST DR,990
916403010,-10424690.28167946,5160641.533579595,Timber,SO,175.0,41.99774414285714,-93.64658612244898,26,4,1Fl,1988,1988,6,2726 WHITE OAK DR,1412
528482020,-10424037.310499638,5168787.986821377,Somerst,NW,256.0,42.05210678848806,-93.64072038253975,24,2,1Fl,2007,2007,8,2422 KINGSTON DR,1660
905451320,-10427038.657665163,5164595.046276399,Edwards,WE,129.0,42.0241324,-93.66768194285714,7,5,1Fl,1956,1956,5,3630 STORY ST,1144
907135260,-10429802.52128045,5163928.410757493,CollgCr,WE,145.0,42.01968361807216,-93.6925101521455,5,5,1Fl,1994,1995,5,5418 FROST DR,990
527455280,-10422464.795664676,5168257.1046480015,NAmes,NO,149.0,42.04856553884273,-93.62659424143224,15,1,1Fl,1966,2004,5,2810 NORTHWESTERN AVE,1120
527451400,-10422561.000129957,5168724.431971408,BrDale,NO,90.0,42.05168285625098,-93.62745846084783,2,1,2FlPUD,1971,1971,6,1318 BARKLEY CT,987
528290030,-10424396.693826556,5169910.6220061695,Gilbert,NW,167.0,42.05959467655501,-93.64394877789402,8,2,SPLIT,2004,2004,7,3837 WELBECK DR,1374
535154080,-10421178.86146956,5167563.818669291,NAmes,NO,158.0,42.043940677332905,-93.6150424980138,15,1,1Fl,1958,1958,6,327 22ND ST,1442
909276110,-10423911.088899711,5163808.774116095,Crawfor,SO,178.0,42.01888519183492,-93.63958651461576,6,4,2Fl,1942,1950,6,2007 COUNTRY CLUB BLVD,1494
914476010,-10419995.791583056,5160516.850163467,Mitchel,SE,172.0,41.99691174840776,-93.60441480040151,14,3,1Fl,1977,1977,6,622 CRYSTAL ST,1279
535451210,-10420491.694907293,5166401.359973019,NAmes,NO,110.0,42.036185242424246,-93.60886957575758,15,1,1Fl,1950,1950,4,1430 CARROLL AVE,1040
916402115,-10424629.3467015,5160920.444202889,Timber,SO,184.0,41.99960612857368,-93.6460387342286,26,4,1Fl,1986,1986,6,2507 WHITE OAK DR,1651
527375160,-10423091.099490602,5168825.106854475,NWAmes,NW,184.0,42.05235439029177,-93.63222042442554,17,2,SPLIT,1975,2000,6,1608 TRUMAN DR,1875
527252080,-10422839.271012977,5169611.923411801,StoneBr,NW,334.0,42.0576024667081,-93.62995821072128,25,2,1FlPUD,2007,2007,9,3811 HOOVER AVE,1710
916380060,-10425428.836356018,5160126.010926262,Timber,SO,294.0,41.99430241014268,-93.65322067199008,26,4,1Fl,2006,2007,8,3107 RED FOX RD,1537
533125080,-10425467.970484676,5168130.845204986,NoRidge,NW,290.0,42.04772329614281,-93.65357221984912,18,2,2Fl,1990,1991,6,3133 MAPLEWOOD RD,2683
908275180,-10426574.55538345,5163953.306225443,Edwards,WE,135.0,42.01984976319134,-93.66351284112656,7,5,1Fl,1954,1972,4,317 HILLTOP RD,1470
528348030,-10425180.159836428,5168988.731681795,NoRidge,NW,252.0,42.05344580567984,-93.6509867728066,18,2,2Fl,1998,1998,7,2910 BAYBERRY RD,2385
907252190,-10428751.602101026,5163805.025329721,CollgCr,WE,270.0,42.01886017317223,-93.683069584533,5,5,1Fl,2000,2000,7,4717 HEMINGWAY DR,1673
