PID,lat_long,x_merc,y_merc,Neighborhood,Sector,Color
909277090,"(42.01765605108048, -93.63967902197975)",-10423921.386772366,5163624.60190263,Crawfor,SW,purple
527110130,"(42.0607983, -93.6364315)",-10423559.874279242,5170091.089781018,Gilbert,NO,green
527375210,"(42.052365, -93.630417)",-10422890.343201865,5168826.697446769,NWAmes,NO,green
533215030,"(42.04654109010214, -93.64691249724483)",-10424726.613555541,5167953.625149631,Somerst,NW,yellow
906378100,"(42.02622400986277, -93.68938646605434)",-10429454.794135386,5164908.483339856,CollgCr,SW,purple
527325090,"(42.05497791050766, -93.63460714015186)",-10423356.787469922,5169218.42934616,NWAmes,NO,green
526301100,"(42.053808, -93.618344)",-10421546.382989516,5169043.032420001,NAmes,NO,green
535178060,"(42.04226981632653, -93.61488920408163)",-10421161.796867091,5167313.362063696,NAmes,NO,green
903430090,"(42.0268939484598, -93.62172628670231)",-10421922.897422938,5165008.878805981,OldTown,DT,dodgerblue
534402140,"(42.04001564, -93.6277972)",-10422598.708399884,5166975.478833704,NAmes,NO,green
908225240,"(42.02071514285714, -93.6635408367347)",-10426577.671840291,5164082.977241855,Edwards,SW,purple
534451110,"(42.035380124996465, -93.6289489991702)",-10422726.92609701,5166280.689407295,BrkSide,DT,dodgerblue
914467040,"(41.99707230816514, -93.60475783903652)",-10420033.978469228,5160540.900099634,Mitchel,SE,red
527451110,"(42.05238114963003, -93.62769490365976)",-10422587.320823379,5168829.118576735,BrDale,NO,green
907262020,"(42.01620118367347, -93.68682538775509)",-10429169.696203232,5163406.611818608,CollgCr,SW,purple
527376110,"(42.05251744317545, -93.6321309749112)",-10423081.142016213,5168849.5515391035,NWAmes,NO,green
904301375,"(42.02747756354625, -93.66031389994257)",-10426218.45087977,5165096.338890486,Edwards,SW,purple
905352070,0,-10421771.804958373,5166153.874296733,ClearCr,SW,purple
527145090,"(42.06046593912505, -93.63403035217894)",-10423292.579726482,5170041.256222779,StoneBr,NO,green
527145090,"(42.06046593912505, -93.63403035217894)",-10423292.579726482,5170041.256222779,StoneBr,NO,green
902427180,"(42.02711537871572, -93.60489958791166)",-10420049.75788183,5165042.06207039,OldTown,DT,dodgerblue
903476030,"(42.02673410204082, -93.62065289795918)",-10421803.408334628,5164984.924491067,OldTown,DT,dodgerblue
534400030,"(42.041346894343455, -93.62930602362958)",-10422766.669878026,5167175.021897634,NAmes,NO,green
533213120,"(42.04711701639097, -93.6459628728382)",-10424620.90185015,5168039.959678675,Somerst,NW,yellow
528290010,"(42.059638029665024, -93.6439843336821)",-10424400.651878778,5169917.122185149,Gilbert,NO,green
907420060,"(42.013948, -93.683977)",-10428852.615128754,5163069.0158443265,CollgCr,SW,purple
907260010,"(42.016966836734696, -93.68680783673469)",-10429167.742432578,5163521.332837124,CollgCr,SW,purple
906201200,"(42.031403671559275, -93.68448476877506)",-10428909.139690233,5165684.723129881,SawyerW,NW,yellow
906382020,"(42.0254978104783, -93.68888870094037)",-10429399.383176362,5164799.657955719,CollgCr,SW,purple
532376160,"(42.03570724489796, -93.67111710204081)",-10427421.057836283,5166329.717777276,Sawyer,NW,yellow
910202070,"(42.02262815877891, -93.6253253977232)",-10422323.54862909,5164369.6353970915,IDOTRR,DT,dodgerblue
528150120,"(42.05952818243162, -93.65655409946741)",-10425799.911805391,5169900.652171726,NridgHt,NW,yellow
902101050,"(42.03348324489796, -93.61720153061225)",-10421419.203879027,5165996.39208486,OldTown,DT,dodgerblue
909250070,"(42.01908487755102, -93.64681975510204)",-10424716.289547432,5163838.694996485,SWISU,SW,purple
535476240,"(42.035484693217704, -93.60388829835333)",-10419937.18164315,5166296.3619495,NAmes,NO,green
528228405,"(42.06277727104964, -93.64046454535585)",-10424008.830834601,5170387.818341512,Blmngtn,NO,green
905202230,"(42.03214755196517, -93.66705700735399)",-10426969.090163173,5165796.208494884,ClearCr,SW,purple
527210060,"(42.060522, -93.629176)",-10422752.19571379,5170049.661865589,StoneBr,NO,green
528228460,"(42.061973426915145, -93.64277531399816)",-10424266.064423203,5170267.288169964,Blmngtn,NO,green
528112020,"(42.062117135698195, -93.65397431630075)",-10425512.73165692,5170288.836071465,NridgHt,NW,yellow
528290180,"(42.05783925359364, -93.64169136043427)",-10424145.399264427,5169647.425159987,Gilbert,NO,green
907254050,"(42.01778406443797, -93.68445351933772)",-10428905.661018781,5163643.783025053,CollgCr,SW,purple
904100040,"(42.03440539409389, -93.65707440417286)",-10425857.83186026,5166134.599311117,Sawyer,NW,yellow
534126060,"(42.048146908069796, -93.63450573518459)",-10423345.499120602,5168194.348076223,NWAmes,NO,green
535402010,"(42.04193530612245, -93.61052979591837)",-10420676.509770196,5167263.220868338,NAmes,NO,green
534403080,"(42.04196627272727, -93.62629245454545)",-10422431.20090211,5167267.862576883,NAmes,NO,green
532351140,"(42.036373, -93.677215)",-10428099.87273201,5166429.501196998,Sawyer,NW,yellow
903426010,"(42.03010247474747, -93.62359061616162)",-10422130.433629017,5165489.715885773,OldTown,DT,dodgerblue
531367050,"(42.03629930100185, -93.69289640141052)",-10429845.518351953,5166418.45513472,SawyerW,NW,yellow
533213130,"(42.04711534426065, -93.64588658189213)",-10424612.409180881,5168039.709015981,Somerst,NW,yellow
907185060,"(42.01865805775843, -93.68835371472744)",-10429339.828783559,5163774.740491356,CollgCr,SW,purple
905427010,"(42.02820253037844, -93.66171536533082)",-10426374.461293155,5165204.9829513775,Edwards,SW,purple
908102100,"(42.021085704189026, -93.67887187919085)",-10428284.315679839,5164138.50377365,Edwards,SW,purple
527145080,"(42.060443476745036, -93.63405060531882)",-10423294.8342957,5170037.888265598,StoneBr,NO,green
534250300,"(42.04493105984045, -93.62941794756853)",-10422779.129193917,5167712.276880366,NWAmes,NO,green
905301050,"(42.028674, -93.675848)",-10427947.698988095,5165275.638399353,ClearCr,SW,purple
534202180,"(42.046577952194475, -93.62656551196972)",-10422461.597515538,5167959.1509572575,NAmes,NO,green
531450170,"(42.0352689834337, -93.68786272053362)",-10429285.171559919,5166264.031689905,SawyerW,NW,yellow
533212120,"(42.04746460668941, -93.64492751919107)",-10424505.64680936,5168092.065761385,Somerst,NW,yellow
902109120,"(42.03028497891152, -93.61899075925766)",-10421618.379900746,5165517.067106257,OldTown,DT,dodgerblue
535450310,"(42.037360170212764, -93.61058763829787)",-10420682.948754428,5166577.460259383,NAmes,NO,green
903201030,"(42.03334190834953, -93.6289333382767)",-10422725.182734316,5165975.209429179,BrkSide,DT,dodgerblue
533236060,"(42.04712545867458, -93.6423257710352)",-10424216.021529477,5168041.225229401,Somerst,NW,yellow
908102130,"(42.020967694958124, -93.67758661544352)",-10428141.240773952,5164120.820718889,Edwards,SW,purple
905105070,"(42.03067032042588, -93.67673803276509)",-10428046.776982293,5165574.817064202,Sawyer,NW,yellow
533241030,"(42.046426091304575, -93.64113691664512)",-10424083.678864146,5167936.386288977,Somerst,NW,yellow
923228260,"(41.991722794908725, -93.60169746193903)",-10419693.2988491,5159739.639498045,MeadowV,SE,red
534204030,"(42.046572636363635, -93.62479963636363)",-10422265.021142265,5167958.354088062,NAmes,NO,green
535477020,"(42.037575046337366, -93.60368087492306)",-10419914.091372516,5166609.666630877,NAmes,NO,green
907192130,"(42.016293343535715, -93.691702800301)",-10429712.64728423,5163420.4204452755,CollgCr,SW,purple
534151120,"(42.04317541660578, -93.6379153876308)",-10423725.059894696,5167449.107769172,NWAmes,NO,green
908102170,"(42.02066305806104, -93.67758147209969)",-10428140.668219537,5164075.172653983,Edwards,SW,purple
907401050,"(42.01521012121212, -93.68786617171718)",-10429285.555743916,5163258.118812479,CollgCr,SW,purple
902105060,"(42.032225714285715, -93.61563275510204)",-10421244.568588061,5165807.922758515,OldTown,DT,dodgerblue
534431050,"(42.03920205412156, -93.62093408231274)",-10421834.709633686,5166853.531679215,NAmes,NO,green
528344060,"(42.05340791951316, -93.65253054597565)",-10425352.011879507,5168983.051746401,NoRidge,NW,yellow
909452114,"(42.01056179606271, -93.64502095154818)",-10424516.047651777,5162561.681199444,Crawfor,SW,purple
909455040,0,-10421771.804958373,5166153.874296733,Blueste,SW,purple
534276190,"(42.042468820539256, -93.62138323748763)",-10421884.70935904,5167343.191799463,NAmes,NO,green
907253060,"(42.01847493317559, -93.68630890924456)",-10429112.202078434,5163747.301309508,CollgCr,SW,purple
902329090,"(42.028079, -93.61366)",-10421024.962494642,5165186.470510742,OldTown,DT,dodgerblue
527453160,"(42.05068691960442, -93.62615838123916)",-10422416.275929926,5168575.125334254,NPkVill,NO,green
903233080,"(42.03159403030303, -93.62152434343434)",-10421900.417201176,5165713.252072782,BrkSide,DT,dodgerblue
528292060,"(42.056927948250475, -93.64147775501495)",-10424121.620817918,5169510.792757735,Gilbert,NO,green
909256120,"(42.01598014285714, -93.64644685714286)",-10424674.778736498,5163373.492600316,Crawfor,SW,purple
906223220,"(42.0318357033211, -93.68223815795136)",-10428659.048117328,5165749.471576173,SawyerW,NW,yellow
535153150,"(42.04484760847421, -93.61750528752938)",-10421453.017944366,5167699.767441965,NAmes,NO,green
527163080,"(42.059567303910676, -93.63763744645269)",-10423694.119624278,5169906.517871809,Gilbert,NO,green
907414080,"(42.01400536363636, -93.68648651515151)",-10429131.973077558,5163077.6105268765,CollgCr,SW,purple
527402090,"(42.05539898989899, -93.62791653535353)",-10422611.992750674,5169281.559778358,NAmes,NO,green
535426260,"(42.03876387482974, -93.6057927895483)",-10420149.188633196,5166787.854296017,NAmes,NO,green
528322020,"(42.05336436117511, -93.65588089772652)",-10425724.971330393,5168976.521437081,NoRidge,NW,yellow
908152180,"(42.0189009826657, -93.67439551930663)",-10427786.00957692,5163811.140208599,Edwards,SW,purple
909131170,"(42.0194865, -93.64872647506812)",-10424928.54464314,5163898.874333828,SWISU,SW,purple
527146135,"(42.06051841859521, -93.63148545029513)",-10423009.282544658,5170049.124877504,StoneBr,NO,green
907255010,"(42.01734057142857, -93.68560934693878)",-10429034.327158775,5163577.331579881,CollgCr,SW,purple
528142110,"(42.061699603431144, -93.6434533908503)",-10424341.547593104,5170226.230818168,NridgHt,NW,yellow
533223030,"(42.04645234469238, -93.64544667635275)",-10424563.43912024,5167940.321792545,Somerst,NW,yellow
907131120,"(42.020987960678504, -93.69067896398592)",-10429598.67434698,5164123.857426822,CollgCr,SW,purple
534201130,"(42.04661954545454, -93.627966)",-10422617.49912993,5167965.385993879,NAmes,NO,green
528366050,"(42.04951401231898, -93.65345176877533)",-10425454.561932476,5168399.291004413,NoRidge,NW,yellow
528340030,"(42.05501590225478, -93.65668986315669)",-10425815.024950149,5169224.125251092,NoRidge,NW,yellow
903475020,"(42.026712746936795, -93.62306696748757)",-10422072.141325267,5164981.724255736,OldTown,DT,dodgerblue
908152290,"(42.01878699857484, -93.67328688093542)",-10427662.596517965,5163794.060885898,Edwards,SW,purple
527163100,"(42.05946991173204, -93.63768833935806)",-10423699.78499659,5169891.91532962,Gilbert,NO,green
916477020,"(41.99422168981559, -93.64789842684952)",-10424836.366737094,5160113.9205028955,Timber,SW,purple
535456010,"(42.03489277551021, -93.60692532653061)",-10420275.262073372,5166207.646471933,NAmes,NO,green
534129080,"(42.046344, -93.631941)",-10423059.994105833,5167924.080435392,NWAmes,NO,green
535101020,"(42.0485273986674, -93.61837826270127)",-10421550.197095977,5168251.387070667,NAmes,NO,green
528320060,"(42.05322805592855, -93.65764873299153)",-10425921.765851902,5168956.086448014,NoRidge,NW,yellow
903234220,"(42.032341060606065, -93.62132202020202)",-10421877.894681979,5165825.209850975,BrkSide,DT,dodgerblue
911370520,"(42.00909267603978, -93.6161248190708)",-10421299.344898503,5162341.5801502755,Crawfor,SW,purple
528218020,"(42.062975, -93.646261)",-10424654.089213993,5170417.46649251,Gilbert,NO,green
902325050,"(42.02921975510204, -93.61392595918367)",-10421054.568935541,5165357.427083026,OldTown,DT,dodgerblue
905427070,"(42.02762908393899, -93.66053930270782)",-10426243.542600822,5165119.045745199,Edwards,SW,purple
907252050,"(42.018427086422605, -93.6866276553865)",-10429147.684736647,5163740.1320187915,CollgCr,SW,purple
907253130,"(42.01869896919504, -93.68328779777768)",-10428775.89348831,5163780.870625872,CollgCr,SW,purple
903429080,"(42.027971818210446, -93.62147019046543)",-10421894.388920253,5165170.408122358,OldTown,DT,dodgerblue
527451060,"(42.05243194070072, -93.62933825707675)",-10422770.258088954,5168836.733107082,BrDale,NO,green
907418040,"(42.01513976423919, -93.68365655168881)",-10428816.942985926,5163247.577164864,CollgCr,SW,purple
911226030,"(42.02253088773595, -93.60415664642606)",-10419967.054013962,5164355.059493387,IDOTRR,DT,dodgerblue
535402230,"(42.04029695918779, -93.61017181635671)",-10420636.659667678,5167017.645703756,NAmes,NO,green
527427230,"(42.055480009955986, -93.62436098549881)",-10422216.190751357,5169293.706778516,NAmes,NO,green
903204030,"(42.034485801090995, -93.62600197691495)",-10422398.865080198,5166146.650414925,BrkSide,DT,dodgerblue
923225360,"(41.99178597959184, -93.60408459183674)",-10419959.032933772,5159749.103030962,MeadowV,SE,red
923225360,"(41.99178597959184, -93.60408459183674)",-10419959.032933772,5159749.103030962,MeadowV,SE,red
903202120,"(42.0324470955923, -93.62635229303133)",-10422437.862091888,5165841.101470211,BrkSide,DT,dodgerblue
527455050,"(42.049934959970216, -93.62563073925816)",-10422357.539093278,5168462.39625661,NPkVill,NO,green
903231190,"(42.03159277575579, -93.62450757959593)",-10422232.5095316,5165713.064054309,BrkSide,DT,dodgerblue
528275110,"(42.05923775779311, -93.64317104495814)",-10424310.11699216,5169857.107309732,Gilbert,NO,green
906202040,"(42.032036157917815, -93.68548960015973)",-10429020.997008307,5165779.513784664,SawyerW,NW,yellow
902401130,0,-10421771.804958373,5166153.874296733,OldTown,DT,dodgerblue
528382030,"(42.0526518040591, -93.65107187546664)",-10425189.63342121,5168869.694802092,NoRidge,NW,yellow
907200190,"(42.02139720832133, -93.6867241326706)",-10429158.424538786,5164185.181166534,CollgCr,SW,purple
531451110,"(42.035488934679215, -93.68645464146189)",-10429128.42491466,5166296.997654505,SawyerW,NW,yellow
906340130,"(42.026621, -93.68812023225244)",-10429313.837633332,5164967.975246264,CollgCr,SW,purple
923400025,"(41.986494575757575, -93.60920896969698)",-10420529.476067804,5158956.611630713,Mitchel,SE,red
528480130,"(42.05141960255021, -93.64276862997761)",-10424265.32036144,5168684.965855154,Somerst,NW,yellow
534277070,"(42.044865, -93.621618)",-10421910.843002375,5167702.37444671,NAmes,NO,green
907203060,"(42.021137, -93.683401)",-10428788.495102055,5164146.190187971,CollgCr,SW,purple
528480160,"(42.0513878166948, -93.64373879864944)",-10424373.319043972,5168680.200636858,Somerst,NW,yellow
907135050,"(42.01914905339027, -93.69251494952086)",-10429803.055321833,5163848.311115407,CollgCr,SW,purple
916403010,"(41.997744142857144, -93.64658612244898)",-10424690.281679459,5160641.533579595,Timber,SW,purple
528482020,"(42.05210678848806, -93.64072038253975)",-10424037.310499638,5168787.986821377,Somerst,NW,yellow
905451320,"(42.0241324, -93.66768194285714)",-10427038.657665163,5164595.046276399,Edwards,SW,purple
907135260,"(42.01968361807216, -93.6925101521455)",-10429802.52128045,5163928.410757493,CollgCr,SW,purple
527455280,"(42.04856553884273, -93.62659424143224)",-10422464.795664677,5168257.1046480015,NAmes,NO,green
527451400,"(42.05168285625098, -93.62745846084785)",-10422561.000129955,5168724.4319714075,BrDale,NO,green
528290030,"(42.05959467655501, -93.64394877789402)",-10424396.693826556,5169910.6220061695,Gilbert,NO,green
535154080,"(42.043940677332905, -93.61504249801379)",-10421178.86146956,5167563.818669291,NAmes,NO,green
909276110,"(42.01888519183492, -93.63958651461576)",-10423911.088899713,5163808.774116095,Crawfor,SW,purple
914476010,"(41.99691174840776, -93.60441480040153)",-10419995.791583057,5160516.850163467,Mitchel,SE,red
535451210,"(42.036185242424246, -93.60886957575758)",-10420491.694907293,5166401.359973019,NAmes,NO,green
916402115,"(41.999606128573674, -93.6460387342286)",-10424629.346701501,5160920.444202889,Timber,SW,purple
527375160,"(42.05235439029177, -93.63222042442554)",-10423091.099490602,5168825.106854475,NWAmes,NO,green
527252080,"(42.057602466708104, -93.62995821072127)",-10422839.271012975,5169611.923411801,StoneBr,NO,green
916380060,"(41.99430241014268, -93.65322067199008)",-10425428.836356018,5160126.010926262,Timber,SW,purple
533125080,"(42.04772329614281, -93.65357221984912)",-10425467.970484676,5168130.845204986,NoRidge,NW,yellow
908275180,"(42.01984976319134, -93.66351284112656)",-10426574.55538345,5163953.306225443,Edwards,SW,purple
528348030,"(42.053445805679836, -93.65098677280659)",-10425180.159836428,5168988.731681795,NoRidge,NW,yellow
907252190,"(42.01886017317223, -93.68306958453299)",-10428751.602101026,5163805.025329721,CollgCr,SW,purple
527190220,"(42.058192, -93.634333)",-10423326.270327812,5169700.313106844,StoneBr,NO,green
534425015,"(42.041117489230956, -93.62478349895784)",-10422263.224734468,5167140.635834485,NAmes,NO,green
528172060,"(42.06160058376187, -93.64370732420437)",-10424369.815324774,5170211.383759031,NridgHt,NW,yellow
909455060,0,-10421771.804958373,5166153.874296733,Blueste,SW,purple
527164120,"(42.058439044387654, -93.63675673845938)",-10423596.079658926,5169737.353121746,Gilbert,NO,green
534477270,"(42.03708534557202, -93.62352184046208)",-10422122.777553165,5166536.268757113,NAmes,NO,green
527105050,"(42.06130990926636, -93.63904900420931)",-10423851.253514972,5170167.800012359,Gilbert,NO,green
906394040,"(42.02324445241788, -93.68889711994818)",-10429400.320376026,5164461.986490176,CollgCr,SW,purple
902206240,"(42.0309689479991, -93.6104506558996)",-10420667.699943606,5165619.571708939,OldTown,DT,dodgerblue
909253010,"(42.01693457142857, -93.6471167755102)",-10424749.353708023,5163516.498362724,Crawfor,SW,purple
909279080,0,-10421771.804958373,5166153.874296733,Crawfor,SW,purple
907290040,"(42.017293244897964, -93.682723)",-10428713.0204873,5163570.240365022,CollgCr,SW,purple
535457020,"(42.034773, -93.60598114285713)",-10420170.156027624,5166189.694851362,NAmes,NO,green
902204120,"(42.03234126530612, -93.60880151020407)",-10420484.117884535,5165825.240529649,OldTown,DT,dodgerblue
535301170,"(42.040951612244896, -93.61843908163266)",-10421556.96742845,5167115.772226547,NAmes,NO,green
923228230,"(41.991716, -93.601336)",-10419653.061090106,5159738.621786093,MeadowV,SE,red
923202060,"(41.9921562718167, -93.6084029175788)",-10420439.746756457,5159804.564013238,Mitchel,SE,red
904302260,"(42.02709255, -93.65670986122794)",-10425817.251125257,5165038.640981928,SWISU,SW,purple
909275250,"(42.018688173076924, -93.64421892307692)",-10424426.766250756,5163779.252944424,Crawfor,SW,purple
531452080,"(42.03556280472201, -93.68623319529847)",-10429103.77364051,5166308.069211926,SawyerW,NW,yellow
528138020,"(42.061195, -93.652376)",-10425334.807900196,5170150.570566918,NridgHt,NW,yellow
905101330,"(42.033394087356385, -93.67143803722824)",-10427456.784177925,5165983.029693458,Sawyer,NW,yellow
916475110,"(41.994364286083055, -93.6470082679869)",-10424737.274705783,5160135.278816773,Timber,SW,purple
534128020,"(42.048995, -93.632611)",-10423134.578164665,5168321.485222944,NWAmes,NO,green
909475300,0,-10421771.804958373,5166153.874296733,Crawfor,SW,purple
527358090,"(42.050002, -93.636786)",-10423599.337038727,5168472.446423713,NWAmes,NO,green
909250120,"(42.0188722244898, -93.646474)",-10424677.800265534,5163806.831094124,Crawfor,SW,purple
909254150,"(42.016780204081634, -93.64625073469388)",-10424652.946485342,5163493.3687544335,Crawfor,SW,purple
905202190,"(42.031528402880696, -93.66847303731996)",-10427126.721897934,5165703.416523417,ClearCr,SW,purple
527353060,"(42.052102958122724, -93.63832453179472)",-10423770.605614686,5168787.412580784,NWAmes,NO,green
905478220,"(42.0238414218346, -93.65978848253647)",-10426159.961681668,5164551.442718007,Edwards,SW,purple
902456015,"(42.023058, -93.60690671428571)",-10420273.190167746,5164434.046654823,IDOTRR,DT,dodgerblue
916402015,"(41.999827071619414, -93.64472895643357)",-10424483.542904306,5160953.5402522255,Timber,SW,purple
905426100,"(42.02700265, -93.66294744065243)",-10426511.615290575,5165025.168669968,Edwards,SW,purple
923228220,"(41.9925693, -93.6021357)",-10419742.083286894,5159866.426207931,MeadowV,SE,red
527182020,"(42.0597362244898, -93.63476085714287)",-10423373.899167087,5169931.845111539,StoneBr,NO,green
528175060,"(42.05835704630041, -93.65029706380153)",-10425103.38178119,5169725.058916849,NridgHt,NW,yellow
909451180,0,-10421771.804958373,5166153.874296733,Blueste,SW,purple
908102040,"(42.02056423823782, -93.6788680132983)",-10428283.88533065,5164060.365125951,Edwards,SW,purple
903230110,"(42.03146458896717, -93.62472662642602)",-10422256.893713186,5165693.852773457,BrkSide,DT,dodgerblue
906223210,"(42.03178910996331, -93.6822364738541)",-10428658.86064448,5165742.48862506,SawyerW,NW,yellow
527377030,"(42.0497753800013, -93.63046679126812)",-10422895.88594048,5168438.473199027,NWAmes,NO,green
905101260,"(42.03338348441219, -93.67001168878241)",-10427298.003795242,5165981.440589757,Sawyer,NW,yellow
903426180,"(42.028996734693884, -93.62171171428571)",-10421921.27522894,5165324.004414414,OldTown,DT,dodgerblue
916475020,"(41.99533390909091, -93.64790984848484)",-10424837.638187721,5160280.5118854055,Timber,SW,purple
905200490,"(42.03384193597784, -93.66934392154022)",-10427223.668285873,5166050.1507170955,Sawyer,NW,yellow
905401045,"(42.02862570937789, -93.66602692414153)",-10426854.421824487,5165268.401439137,ClearCr,SW,purple
902205090,"(42.032201816326534, -93.60768387755103)",-10420359.703586705,5165804.34114641,OldTown,DT,dodgerblue
910205130,"(42.02139873643378, -93.62665305219953)",-10422471.342449345,5164185.410147385,IDOTRR,DT,dodgerblue
528280130,"(42.05800970964109, -93.64182285981387)",-10424160.037708404,5169672.981926201,Gilbert,NO,green
534127130,"(42.04809792269506, -93.63462414095068)",-10423358.67999019,5168187.004748715,NWAmes,NO,green
526353030,"(42.05135967551002, -93.61727860987578)",-10421427.784303393,5168675.981816145,NAmes,NO,green
903481100,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
535402120,"(42.040069331513095, -93.60759889784791)",-10420350.243689425,5166983.526628165,NAmes,NO,green
527302210,"(42.054604937723646, -93.63646963865264)",-10423564.119854633,5169162.5116585605,NWAmes,NO,green
532378130,"(42.0346726686378, -93.66973775232464)",-10427267.509328254,5166174.657491694,Sawyer,NW,yellow
902301130,"(42.029261857142856, -93.61826428571428)",-10421537.509235822,5165363.736664753,OldTown,DT,dodgerblue
902103100,"(42.03220964639802, -93.61876687740953)",-10421593.457487414,5165805.514647252,OldTown,DT,dodgerblue
535454100,"(42.034627923079576, -93.61031071353487)",-10420652.121630823,5166167.9511710545,NAmes,NO,green
909250040,"(42.01908381632653, -93.64696563265306)",-10424732.528562129,5163838.5359825,SWISU,SW,purple
902325070,"(42.02907646938775, -93.61392424489796)",-10421054.378102127,5165335.953739,OldTown,DT,dodgerblue
533125140,"(42.04859922225177, -93.65334224019912)",-10425442.369267145,5168262.154116267,NoRidge,NW,yellow
924100060,"(41.991255804882385, -93.60003156989615)",-10419507.852595171,5159669.696010757,Mitchel,SE,red
533251120,"(42.04475561393878, -93.64599539703968)",-10424624.522427699,5167685.977393502,Veenker,NW,yellow
907414020,"(42.01371945454545, -93.68541139393939)",-10429012.291131683,5163034.773398409,CollgCr,SW,purple
535451110,"(42.03598260606061, -93.60799793939394)",-10420394.664791135,5166370.9888002,NAmes,NO,green
535302130,"(42.04042164423877, -93.6170522793614)",-10421402.589305783,5167036.334777828,NAmes,NO,green
905402110,"(42.02654033333333, -93.66647533333332)",-10426904.338507384,5164955.88671994,Edwards,SW,purple
905402110,"(42.02654033333333, -93.66647533333332)",-10426904.338507384,5164955.88671994,Edwards,SW,purple
534175100,"(42.04354439370992, -93.63261046652536)",-10423134.518778542,5167504.4164531855,NWAmes,NO,green
527164060,"(42.058055, -93.635861)",-10423496.366509745,5169679.77239857,Gilbert,NO,green
907270050,"(42.01739615254073, -93.68392905776105)",-10428847.278223125,5163585.659634403,CollgCr,SW,purple
528178010,"(42.058049377998074, -93.65495209183135)",-10425621.577131096,5169678.929480526,NridgHt,NW,yellow
907200230,"(42.021392227562764, -93.68687474351474)",-10429175.190461263,5164184.434822071,CollgCr,SW,purple
527162090,"(42.05898185723344, -93.63811860669615)",-10423747.682137571,5169818.738985754,Gilbert,NO,green
527450460,"(42.052547, -93.628226)",-10422646.442197537,5168853.982668034,BrDale,NO,green
528106120,"(42.06136236990053, -93.65673405932274)",-10425819.94484485,5170175.665947399,NridgHt,NW,yellow
528294070,"(42.0585568173041, -93.64093664203897)",-10424061.38439697,5169755.011175638,Gilbert,NO,green
535455090,"(42.034779020408166, -93.608867)",-10420491.408175271,5166190.597172598,NAmes,NO,green
535176070,"(42.044282569629246, -93.6131651392585)",-10420969.874848885,5167615.068019188,NAmes,NO,green
902405070,"(42.02710956480346, -93.60831767571221)",-10420430.257675273,5165041.190803208,OldTown,DT,dodgerblue
535478090,"(42.034625874460026, -93.60475999674486)",-10420034.218664221,5166167.644130646,NAmes,NO,green
907202130,"(42.019851599999996, -93.68782843396224)",-10429281.354796253,5163953.581456346,CollgCr,SW,purple
902100030,"(42.03439316763602, -93.61898138864949)",-10421617.336769417,5166132.766856094,OldTown,DT,dodgerblue
902105050,"(42.03230057142857, -93.61563177551021)",-10421244.459540397,5165819.141685429,OldTown,DT,dodgerblue
534252270,"(42.04404295929859, -93.62576579920582)",-10422372.57389788,5167579.150615694,NWAmes,NO,green
532377050,"(42.035684591836734, -93.67249157142857)",-10427574.06306864,5166326.322553317,Sawyer,NW,yellow
534177210,"(42.04384912201061, -93.63130940099082)",-10422989.684825746,5167550.094655057,NWAmes,NO,green
533221030,"(42.04617095588393, -93.64667015467221)",-10424699.63610376,5167898.1404008055,Somerst,NW,yellow
909175030,"(42.01876393877551, -93.65184410204081)",-10425275.597290223,5163790.605620107,SWISU,SW,purple
528164040,"(42.058476859767694, -93.65716540760377)",-10425867.962315848,5169743.022893869,NridgHt,NW,yellow
527402240,"(42.05458686956521, -93.62644647826087)",-10422448.346743682,5169159.802810702,NAmes,NO,green
528181070,"(42.058446733625324, -93.65085734796777)",-10425165.752329275,5169738.505991687,NridgHt,NW,yellow
535152130,"(42.04302518364962, -93.61714448801361)",-10421412.853925992,5167426.588341658,NAmes,NO,green
535353160,"(42.034911363673764, -93.62031613617994)",-10421765.920184843,5166210.432417257,OldTown,DT,dodgerblue
907420080,"(42.01365228571429, -93.68414071428572)",-10428870.839719675,5163024.709668524,CollgCr,SW,purple
907410130,"(42.01630691836734, -93.68387924489797)",-10428841.733080573,5163422.454410315,CollgCr,SW,purple
534403410,"(42.041214097838505, -93.62741617421997)",-10422556.292804074,5167155.1167070875,NAmes,NO,green
533205110,"(42.0476047890515, -93.64810461004222)",-10424859.318945115,5168113.080104498,Somerst,NW,yellow
907262050,"(42.01620173469388, -93.68697655102041)",-10429186.523620954,5163406.694379818,CollgCr,SW,purple
902405100,"(42.02717642489103, -93.60867184608313)",-10420469.683740618,5165051.210395077,OldTown,DT,dodgerblue
534251280,"(42.0431717996238, -93.62596656923655)",-10422394.923515467,5167448.5655948045,NWAmes,NO,green
533205060,"(42.04743192670482, -93.64807924431726)",-10424856.49524553,5168087.166803593,Somerst,NW,yellow
907405130,"(42.015770499365665, -93.68672357061796)",-10429158.36197137,5163342.081184254,CollgCr,SW,purple
924100050,"(41.9933402, -93.6041191)",-10419962.874364933,5159981.890506367,Mitchel,SE,red
923225370,"(41.99179093877551, -93.6040687755102)",-10419957.272268355,5159749.845796781,MeadowV,SE,red
906203120,"(42.03254869387755, -93.68353202040817)",-10428803.080227176,5165856.328179421,SawyerW,NW,yellow
