PID,x_merc,y_merc,Neighborhood,Sector,Color,SalePrice,latitude,longitude,DfromWalmart
531450170,-10429285.17155992,5166264.031689905,SawyerW,WE,purple,187.0,42.0352689834337,-93.68786272053362,4.374824369294602
533212120,-10424505.64680936,5168092.065761385,Somerst,NW,white,150.0,42.04746460668941,-93.64492751919107,2.9240246827011758
902109120,-10421618.379900746,5165517.067106257,OldTown,DT,dodgerblue,119.0,42.03028497891152,-93.61899075925766,1.166525341020463
535450310,-10420682.948754428,5166577.460259383,NAmes,NO,green,143.0,42.037360170212764,-93.61058763829787,1.4864763892408985
903201030,-10422725.182734316,5165975.209429179,BrkSide,DT,dodgerblue,138.0,42.03334190834953,-93.6289333382767,1.6496180308861113
533236060,-10424216.021529475,5168041.225229401,Somerst,NW,white,170.0,42.04712545867458,-93.6423257710352,2.81823560229272
908102130,-10428141.240773952,5164120.820718889,Edwards,WE,purple,100.0,42.020967694958124,-93.67758661544352,3.65551975768203
905105070,-10428046.776982293,5165574.817064202,Sawyer,WE,purple,154.0,42.03067032042588,-93.67673803276509,3.735286391708005
533241030,-10424083.678864146,5167936.386288977,Somerst,NW,white,239.0,42.046426091304575,-93.64113691664512,2.741894661824946
923228260,-10419693.2988491,5159739.639498045,MeadowV,SE,red,90.0,41.991722794908725,-93.60169746193903,1.6967087301342034
534204030,-10422265.021142265,5167958.354088062,NAmes,NO,green,135.0,42.046572636363635,-93.62479963636363,2.3028012475387105
535477020,-10419914.091372516,5166609.666630877,NAmes,NO,green,155.0,42.037575046337366,-93.60368087492306,1.497984888965298
907192130,-10429712.64728423,5163420.420445276,CollgCr,WE,purple,221.0,42.016293343535715,-93.691702800301,4.366128047732525
534151120,-10423725.059894696,5167449.107769172,NWAmes,NW,white,230.0,42.04317541660578,-93.6379153876308,2.4635681143718324
908102170,-10428140.668219537,5164075.172653983,Edwards,WE,purple,144.0,42.02066305806104,-93.67758147209969,3.6533533037883488
907401050,-10429285.555743916,5163258.118812479,CollgCr,WE,purple,207.0,42.01521012121212,-93.68786617171718,4.169011079631057
902105060,-10421244.56858806,5165807.922758515,OldTown,DT,dodgerblue,129.0,42.032225714285715,-93.61563275510204,1.2071115318414931
534431050,-10421834.709633686,5166853.531679215,NAmes,NO,green,198.0,42.03920205412156,-93.62093408231274,1.7571665333360176
528344060,-10425352.011879507,5168983.051746401,NoRidge,NW,white,280.0,42.05340791951316,-93.65253054597565,3.490610661822956
909452114,-10424516.047651775,5162561.681199444,Crawfor,SO,orange,203.0,42.01056179606271,-93.64502095154818,1.9991173207933515
909455040,-10421771.804958371,5166153.874296733,Blueste,SO,orange,162.0,42.009757,-93.647011,2.110463274710068
534276190,-10421884.70935904,5167343.191799463,NAmes,NO,green,98.0,42.042468820539256,-93.62138323748763,1.9734441343895357
907253060,-10429112.202078434,5163747.301309508,CollgCr,WE,purple,235.0,42.01847493317559,-93.68630890924456,4.091960868372812
902329090,-10421024.962494642,5165186.470510742,OldTown,DT,dodgerblue,157.0,42.028079,-93.61366,0.903800925002008
527453160,-10422416.275929926,5168575.125334254,NPkVill,NO,green,143.0,42.05068691960442,-93.62615838123916,2.591454003308674
903233080,-10421900.417201176,5165713.252072782,BrkSide,DT,dodgerblue,150.0,42.03159403030303,-93.62152434343434,1.3140386809303168
528292060,-10424121.620817918,5169510.792757735,Gilbert,NW,white,225.0,42.056927948250475,-93.64147775501495,3.3390117072245986
909256120,-10424674.778736498,5163373.492600316,Crawfor,SO,orange,120.0,42.01598014285714,-93.64644685714286,2.036851752934195
906223220,-10428659.048117328,5165749.471576173,SawyerW,WE,purple,229.0,42.0318357033211,-93.68223815795136,4.029506592696797
535153150,-10421453.017944366,5167699.767441965,NAmes,NO,green,163.0,42.04484760847421,-93.61750528752938,2.0647158442422917
527163080,-10423694.119624278,5169906.517871809,Gilbert,NW,white,160.0,42.059567303910676,-93.63763744645269,3.3980281572480537
907414080,-10429131.973077558,5163077.6105268765,CollgCr,WE,purple,174.0,42.01400536363636,-93.68648651515151,4.099998571804983
527402090,-10422611.992750674,5169281.559778358,NAmes,NO,green,139.0,42.05539898989899,-93.62791653535353,2.9267974532962815
535426260,-10420149.188633196,5166787.854296017,NAmes,NO,green,157.0,42.03876387482974,-93.6057927895483,1.5719893497786048
528322020,-10425724.971330391,5168976.521437081,NoRidge,NW,white,384.0,42.05336436117511,-93.65588089772652,3.606734715408734
908152180,-10427786.00957692,5163811.140208599,Edwards,WE,purple,141.0,42.0189009826657,-93.67439551930663,3.480995090904939
909131170,-10424928.54464314,5163898.874333828,SWISU,SO,orange,140.0,42.0194865,-93.64872647506812,2.1675060531725228
527146135,-10423009.282544658,5170049.124877504,StoneBr,NW,white,270.0,42.06051841859521,-93.63148545029513,3.3232176939980755
907255010,-10429034.327158775,5163577.331579881,CollgCr,WE,purple,220.0,42.01734057142857,-93.68560934693878,4.053483766096411
528142110,-10424341.547593104,5170226.230818168,NridgHt,NW,white,360.0,42.061699603431144,-93.6434533908503,3.6728751482284294
533223030,-10424563.43912024,5167940.321792545,Somerst,NW,white,156.0,42.04645234469238,-93.64544667635275,2.890808228049884
907131120,-10429598.67434698,5164123.857426822,CollgCr,WE,purple,211.0,42.020987960678504,-93.69067896398592,4.326935994599565
534201130,-10422617.49912993,5167965.385993879,NAmes,NO,green,136.0,42.04661954545454,-93.627966,2.375649128808715
528366050,-10425454.561932476,5168399.291004413,NoRidge,NW,white,430.0,42.04951401231898,-93.65345176877533,3.3307987535905568
528340030,-10425815.024950149,5169224.125251092,NoRidge,NW,white,410.0,42.05501590225478,-93.65668986315669,3.7176457920592676
903475020,-10422072.141325269,5164981.724255736,OldTown,DT,dodgerblue,125.0,42.026712746936795,-93.62306696748757,1.1140757702238142
908152290,-10427662.596517963,5163794.060885898,Edwards,WE,purple,172.0,42.01878699857484,-93.67328688093542,3.4235850138516604
527163100,-10423699.78499659,5169891.91532962,Gilbert,NW,white,188.0,42.05946991173204,-93.63768833935806,3.393304864938876
916477020,-10424836.366737094,5160113.920502896,Timber,SO,orange,305.0,41.99422168981559,-93.64789842684952,2.5922622561004234
535456010,-10420275.262073372,5166207.646471933,NAmes,NO,green,119.0,42.03489277551021,-93.60692532653061,1.3038349135912175
534129080,-10423059.994105833,5167924.080435392,NWAmes,NW,white,198.0,42.046344,-93.631941,2.4595836213171403
535101020,-10421550.197095975,5168251.387070667,NAmes,NO,green,178.0,42.0485273986674,-93.61837826270127,2.3216321541190763
528320060,-10425921.765851902,5168956.086448014,NoRidge,NW,white,625.0,42.05322805592855,-93.65764873299153,3.6643059266819598
903234220,-10421877.89468198,5165825.209850975,BrkSide,DT,dodgerblue,150.0,42.032341060606065,-93.62132202020202,1.3508243193582563
911370520,-10421299.344898503,5162341.580150276,Crawfor,SO,orange,250.0,42.00909267603978,-93.6161248190708,0.6739407695279566
528218020,-10424654.089213992,5170417.46649251,Gilbert,NW,white,176.0,42.062975,-93.646261,3.823291116557587
902325050,-10421054.56893554,5165357.427083026,OldTown,DT,dodgerblue,163.0,42.02921975510204,-93.61392595918367,0.9818652755540667
905427070,-10426243.542600822,5165119.045745199,Edwards,WE,purple,235.0,42.02762908393899,-93.66053930270782,2.876138350028877
907252050,-10429147.684736649,5163740.132018792,CollgCr,WE,purple,222.0,42.018427086422605,-93.6866276553865,4.108217257764809
907253130,-10428775.89348831,5163780.870625872,CollgCr,WE,purple,313.0,42.01869896919504,-93.68328779777768,3.9373074148184775
903429080,-10421894.388920251,5165170.408122358,OldTown,DT,dodgerblue,155.0,42.027971818210446,-93.62147019046543,1.1166728803006374
527451060,-10422770.258088954,5168836.733107082,BrDale,NO,green,106.0,42.05243194070072,-93.62933825707675,2.767354697801444
907418040,-10428816.942985926,5163247.577164864,CollgCr,WE,purple,193.0,42.01513976423919,-93.68365655168881,3.9524401849958526
911226030,-10419967.054013962,5164355.059493387,IDOTRR,DT,dodgerblue,65.0,42.02253088773595,-93.60415664642606,0.4718078082814427
535402230,-10420636.659667678,5167017.645703756,NAmes,NO,green,147.0,42.04029695918779,-93.61017181635671,1.6853951598190922
527427230,-10422216.190751355,5169293.706778516,NAmes,NO,green,184.0,42.055480009955986,-93.62436098549881,2.8694730776889004
903204030,-10422398.865080198,5166146.650414925,BrkSide,DT,dodgerblue,128.0,42.034485801090995,-93.62600197691495,1.6114149911660416
923225360,-10419959.032933772,5159749.103030962,MeadowV,SE,red,91.0,41.99178597959184,-93.60408459183674,1.6774564093450153
903202120,-10422437.862091888,5165841.101470211,BrkSide,DT,dodgerblue,140.0,42.0324470955923,-93.62635229303133,1.514362761325164
527455050,-10422357.539093278,5168462.39625661,NPkVill,NO,green,147.0,42.049934959970216,-93.62563073925816,2.5331220204054783
903231190,-10422232.5095316,5165713.064054309,BrkSide,DT,dodgerblue,115.0,42.03159277575579,-93.62450757959593,1.4076953810466666
528275110,-10424310.11699216,5169857.107309732,Gilbert,NW,white,220.0,42.05923775779311,-93.64317104495814,3.5203321539758954
906202040,-10429020.997008309,5165779.513784664,SawyerW,WE,purple,180.0,42.032036157917815,-93.68548960015973,4.194428957629574
902401130,-10421771.804958371,5166153.874296733,OldTown,DT,dodgerblue,143.0,42.03110823180966,-93.61437935754681,1.1119095744922936
528382030,-10425189.63342121,5168869.694802092,NoRidge,NW,white,221.0,42.0526518040591,-93.65107187546664,3.4015703877911414
907200190,-10429158.424538786,5164185.181166534,CollgCr,WE,purple,154.0,42.02139720832133,-93.6867241326706,4.126512525657113
531451110,-10429128.42491466,5166296.997654505,SawyerW,WE,purple,143.0,42.035488934679215,-93.68645464146189,4.310554782929153
906340130,-10429313.837633332,5164967.975246264,CollgCr,WE,purple,332.0,42.026621,-93.68812023225244,4.245105389819616
923400025,-10420529.476067804,5158956.611630713,Mitchel,SE,red,143.0,41.986494575757575,-93.60920896969698,2.0400593374125093
528480130,-10424265.32036144,5168684.965855154,Somerst,NW,white,241.0,42.05141960255021,-93.64276862997761,3.0638232739405074
534277070,-10421910.843002375,5167702.37444671,NAmes,NO,green,136.0,42.044865,-93.621618,2.1317136895147604
907203060,-10428788.495102055,5164146.190187971,CollgCr,WE,purple,112.0,42.021137,-93.683401,3.9545701005751206
528480160,-10424373.319043972,5168680.200636858,Somerst,NW,white,206.0,42.0513878166948,-93.64373879864944,3.092440680876597
907135050,-10429803.055321831,5163848.311115407,CollgCr,WE,purple,146.0,42.01914905339027,-93.69251494952086,4.413132452118676
916403010,-10424690.28167946,5160641.533579595,Timber,SO,orange,175.0,41.997744142857144,-93.64658612244898,2.401464861548878
528482020,-10424037.310499638,5168787.986821377,Somerst,NW,white,256.0,42.05210678848806,-93.64072038253975,3.0402131219603428
905451320,-10427038.657665163,5164595.046276399,Edwards,WE,purple,129.0,42.0241324,-93.66768194285714,3.179496934981024
907135260,-10429802.52128045,5163928.410757493,CollgCr,WE,purple,145.0,42.01968361807216,-93.6925101521455,4.414837400183432
527455280,-10422464.795664676,5168257.1046480015,NAmes,NO,green,149.0,42.04856553884273,-93.62659424143224,2.4659912971189786
527451400,-10422561.000129957,5168724.431971408,BrDale,NO,green,90.0,42.05168285625098,-93.62745846084785,2.6808002567513314
528290030,-10424396.693826556,5169910.6220061695,Gilbert,NW,white,167.0,42.05959467655501,-93.64394877789402,3.5625006596293165
535154080,-10421178.86146956,5167563.818669291,NAmes,NO,green,158.0,42.043940677332905,-93.61504249801379,1.9736041354021736
909276110,-10423911.088899711,5163808.774116095,Crawfor,SO,orange,178.0,42.01888519183492,-93.63958651461576,1.6954449897309254
914476010,-10419995.791583056,5160516.850163467,Mitchel,SE,red,172.0,41.99691174840776,-93.60441480040153,1.3235969374840184
535451210,-10420491.694907293,5166401.359973019,NAmes,NO,green,110.0,42.036185242424246,-93.60886957575758,1.3968236946427453
916402115,-10424629.3467015,5160920.444202889,Timber,SO,orange,184.0,41.999606128573674,-93.6460387342286,2.3119580219297147
527375160,-10423091.099490602,5168825.106854475,NWAmes,NW,white,184.0,42.05235439029177,-93.63222042442554,2.8277579398662627
527252080,-10422839.271012977,5169611.923411801,StoneBr,NW,white,334.0,42.057602466708104,-93.62995821072127,3.1072183689910196
916380060,-10425428.836356018,5160126.010926262,Timber,SO,orange,294.0,41.99430241014268,-93.65322067199008,2.816980281646721
533125080,-10425467.970484676,5168130.845204986,NoRidge,NW,white,290.0,42.04772329614281,-93.65357221984912,3.2507962319374584
908275180,-10426574.55538345,5163953.306225443,Edwards,WE,purple,135.0,42.01984976319134,-93.66351284112656,2.927191915923266
528348030,-10425180.159836428,5168988.731681795,NoRidge,NW,white,252.0,42.053445805679836,-93.65098677280659,3.439616585823358
907252190,-10428751.602101026,5163805.025329721,CollgCr,WE,purple,270.0,42.01886017317223,-93.68306958453299,3.9266275637199044
527190220,-10423326.270327812,5169700.313106844,StoneBr,NW,white,275.0,42.058192,-93.634333,3.236586460404054
534425015,-10422263.224734468,5167140.635834485,NAmes,NO,green,200.0,42.041117489230956,-93.62478349895784,1.963256007010011
528172060,-10424369.815324774,5170211.383759031,NridgHt,NW,white,256.0,42.06160058376187,-93.64370732420437,3.6737315654426594
909455060,-10421771.804958371,5166153.874296733,Blueste,SO,orange,200.0,42.009757,-93.647011,2.110463274710068
527164120,-10423596.079658926,5169737.353121746,Gilbert,NW,white,194.0,42.058439044387654,-93.63675673845938,3.3080227522185575
534477270,-10422122.777553163,5166536.268757113,NAmes,NO,green,166.0,42.03708534557202,-93.62352184046208,1.6886667596149907
527105050,-10423851.253514972,5170167.800012359,Gilbert,NW,white,188.0,42.06130990926636,-93.63904900420931,3.538283856231978
906394040,-10429400.320376026,5164461.986490176,CollgCr,WE,purple,225.0,42.02324445241788,-93.68889711994818,4.250943108551785
902206240,-10420667.699943606,5165619.571708939,OldTown,DT,dodgerblue,100.0,42.0309689479991,-93.6104506558996,1.049305659203889
909253010,-10424749.353708023,5163516.498362724,Crawfor,SO,orange,177.0,42.01693457142857,-93.6471167755102,2.0723158552367495
909279080,-10421771.804958371,5166153.874296733,Crawfor,SO,orange,220.0,42.01565504265033,-93.64109934671787,1.7617914200963292
907290040,-10428713.0204873,5163570.240365022,CollgCr,WE,purple,225.0,42.017293244897964,-93.682723,3.9048959168829316
535457020,-10420170.156027624,5166189.694851362,NAmes,NO,green,156.0,42.034773,-93.60598114285713,1.2963759981090563
902204120,-10420484.117884535,5165825.240529649,OldTown,DT,dodgerblue,139.0,42.03234126530612,-93.60880151020407,1.1320949699422185
535301170,-10421556.96742845,5167115.772226547,NAmes,NO,green,153.0,42.040951612244896,-93.61843908163266,1.8219725912109102
923228230,-10419653.061090106,5159738.621786093,MeadowV,SE,red,88.0,41.991716,-93.601336,1.70019160584721
923202060,-10420439.746756457,5159804.564013238,Mitchel,SE,red,115.0,41.9921562718167,-93.6084029175788,1.6476378685838835
904302260,-10425817.251125256,5165038.640981928,SWISU,SO,orange,100.0,42.02709255,-93.65670986122794,2.676637398670388
909275250,-10424426.766250756,5163779.252944424,Crawfor,SO,orange,195.0,42.018688173076924,-93.64421892307692,1.9310654746027605
531452080,-10429103.77364051,5166308.069211926,SawyerW,WE,purple,172.0,42.03556280472201,-93.68623319529847,4.301324765888938
528138020,-10425334.807900196,5170150.570566918,NridgHt,NW,white,259.0,42.061195,-93.652376,3.90004428000709
905101330,-10427456.784177924,5165983.029693458,Sawyer,WE,purple,90.0,42.033394087356385,-93.67143803722824,3.532837662995764
916475110,-10424737.274705784,5160135.278816773,Timber,SO,orange,203.0,41.994364286083055,-93.6470082679869,2.5492891116916296
534128020,-10423134.578164663,5168321.485222944,NWAmes,NW,white,206.0,42.048995,-93.632611,2.634277920853963
909475300,-10421771.804958371,5166153.874296733,Crawfor,SO,orange,222.0,42.01565504265033,-93.64109934671787,1.7617914200963292
527358090,-10423599.337038727,5168472.446423713,NWAmes,NW,white,172.0,42.050002,-93.636786,2.806406784089812
909250120,-10424677.800265534,5163806.831094124,Crawfor,SO,orange,139.0,42.0188722244898,-93.646474,2.0478088034096364
909254150,-10424652.946485342,5163493.3687544335,Crawfor,SO,orange,139.0,42.016780204081634,-93.64625073469388,2.027456729119533
905202190,-10427126.721897934,5165703.416523417,ClearCr,WE,purple,278.0,42.031528402880696,-93.66847303731996,3.3463416735980593
527353060,-10423770.605614686,5168787.412580784,NWAmes,NW,white,249.0,42.052102958122724,-93.63832453179472,2.9710901282767175
905478220,-10426159.961681668,5164551.442718007,Edwards,WE,purple,136.0,42.0238414218346,-93.65978848253647,2.7765854910671037
902456015,-10420273.190167746,5164434.046654823,IDOTRR,DT,dodgerblue,64.0,42.023058,-93.60690671428571,0.48702172972083396
916402015,-10424483.542904306,5160953.5402522255,Timber,SO,orange,150.0,41.999827071619414,-93.64472895643357,2.2457850015151446
905426100,-10426511.615290577,5165025.168669968,Edwards,WE,purple,225.0,42.02700265,-93.66294744065243,2.984068133178666
923228220,-10419742.083286894,5159866.426207931,MeadowV,SE,red,94.0,41.9925693,-93.6021357,1.6355200156944854
527182020,-10423373.899167089,5169931.845111539,StoneBr,NW,white,130.0,42.0597362244898,-93.63476085714287,3.342184040810803
528175060,-10425103.38178119,5169725.058916849,NridgHt,NW,white,230.0,42.05835704630041,-93.65029706380153,3.679352163101383
909451180,-10421771.804958371,5166153.874296733,Blueste,SO,orange,124.0,42.009757,-93.647011,2.110463274710068
908102040,-10428283.88533065,5164060.365125951,Edwards,WE,purple,146.0,42.02056423823782,-93.6788680132983,3.718733235898404
903230110,-10422256.893713186,5165693.852773457,BrkSide,DT,dodgerblue,115.0,42.03146458896717,-93.62472662642602,1.4082734211474321
906223210,-10428658.86064448,5165742.48862506,SawyerW,WE,purple,240.0,42.03178910996331,-93.6822364738541,4.028553558450394
527377030,-10422895.88594048,5168438.473199027,NWAmes,NW,white,181.0,42.0497753800013,-93.63046679126812,2.6282179323118102
905101260,-10427298.003795242,5165981.440589757,Sawyer,WE,purple,175.0,42.03338348441219,-93.67001168878241,3.4636397141607365
903426180,-10421921.27522894,5165324.004414414,OldTown,DT,dodgerblue,150.0,42.028996734693884,-93.62171171428571,1.177991925072269
916475020,-10424837.63818772,5160280.5118854055,Timber,SO,orange,270.0,41.99533390909091,-93.64790984848484,2.548988485903049
905200490,-10427223.668285873,5166050.150717096,Sawyer,WE,purple,145.0,42.03384193597784,-93.66934392154022,3.4426024087142184
905401045,-10426854.421824489,5165268.401439137,ClearCr,WE,purple,242.0,42.02862570937789,-93.66602692414153,3.1665297722634764
902205090,-10420359.703586703,5165804.34114641,OldTown,DT,dodgerblue,112.0,42.032201816326534,-93.60768387755103,1.1188875393918019
910205130,-10422471.342449345,5164185.410147385,IDOTRR,DT,dodgerblue,152.0,42.02139873643378,-93.62665305219953,1.0840643043711615
528280130,-10424160.037708404,5169672.981926201,Gilbert,NW,white,186.0,42.05800970964109,-93.64182285981387,3.4117226914241443
534127130,-10423358.67999019,5168187.004748715,NWAmes,NW,white,185.0,42.04809792269506,-93.63462414095068,2.6356049686888716
526353030,-10421427.784303391,5168675.981816145,NAmes,NO,green,244.0,42.05135967551002,-93.61727860987578,2.498404694300766
903481100,-10421771.804958371,5166153.874296733,IDOTRR,DT,dodgerblue,82.0,42.022119671878066,-93.62238680452259,0.9032608167641778
535402120,-10420350.243689423,5166983.526628165,NAmes,NO,green,171.0,42.040069331513095,-93.60759889784791,1.6615297537059535
527302210,-10423564.119854633,5169162.5116585605,NWAmes,NW,white,220.0,42.054604937723646,-93.63646963865264,3.0688480712996924
532378130,-10427267.509328254,5166174.657491694,Sawyer,WE,purple,124.0,42.0346726686378,-93.66973775232464,3.482323875530843
902301130,-10421537.509235822,5165363.736664753,OldTown,DT,dodgerblue,114.0,42.029261857142856,-93.61826428571428,1.086882789422044
902103100,-10421593.457487414,5165805.514647252,OldTown,DT,dodgerblue,129.0,42.03220964639802,-93.61876687740953,1.2751789666128104
535454100,-10420652.121630823,5166167.951171055,NAmes,NO,green,134.0,42.034627923079576,-93.61031071353487,1.2976752561704756
909250040,-10424732.528562129,5163838.5359825,SWISU,SO,orange,189.0,42.01908381632653,-93.64696563265306,2.0744376756947176
902325070,-10421054.378102127,5165335.953739,OldTown,DT,dodgerblue,106.0,42.02907646938775,-93.61392424489796,0.9726508223145514
533125140,-10425442.369267143,5168262.154116267,NoRidge,NW,white,372.0,42.04859922225177,-93.65334224019912,3.2831748158388767
924100060,-10419507.852595173,5159669.696010757,Mitchel,SE,red,173.0,41.991255804882385,-93.60003156989615,1.7438222057988275
533251120,-10424624.5224277,5167685.977393502,Veenker,NW,white,162.0,42.04475561393878,-93.64599539703968,2.8268795185828477
907414020,-10429012.291131685,5163034.773398409,CollgCr,WE,purple,190.0,42.01371945454545,-93.68541139393939,4.0454241476159165
535451110,-10420394.664791135,5166370.9888002,NAmes,NO,green,129.0,42.03598260606061,-93.60799793939394,1.3802669992562249
535302130,-10421402.589305785,5167036.334777828,NAmes,NO,green,138.0,42.04042164423877,-93.6170522793614,1.7649619722282384
905402110,-10426904.338507384,5164955.88671994,Edwards,WE,purple,146.0,42.02654033333333,-93.66647533333332,3.1524851382757784
534175100,-10423134.518778542,5167504.4164531855,NWAmes,NW,white,164.0,42.04354439370992,-93.63261046652536,2.3168369886971467
527164060,-10423496.366509745,5169679.77239857,Gilbert,NW,white,178.0,42.058055,-93.635861,3.2632587144896728
907270050,-10428847.278223123,5163585.659634403,CollgCr,WE,purple,268.0,42.01739615254073,-93.68392905776105,3.9671157198936275
528178010,-10425621.577131096,5169678.929480526,NridgHt,NW,white,382.0,42.058049377998074,-93.65495209183135,3.8133409654530355
907200230,-10429175.190461265,5164184.434822071,CollgCr,WE,purple,124.0,42.021392227562764,-93.68687474351474,4.134201503451818
527162090,-10423747.682137571,5169818.738985754,Gilbert,NW,white,176.0,42.05898185723344,-93.63811860669615,3.374054837158807
527450460,-10422646.442197535,5168853.982668034,BrDale,NO,green,116.0,42.052547,-93.628226,2.751219855858691
528106120,-10425819.94484485,5170175.665947399,NridgHt,NW,white,252.0,42.06136236990053,-93.65673405932274,4.047553486716867
528294070,-10424061.38439697,5169755.011175638,Gilbert,NW,white,230.0,42.0585568173041,-93.64093664203897,3.4202775906223093
535455090,-10420491.408175273,5166190.597172598,NAmes,NO,green,128.0,42.034779020408166,-93.608867,1.3000412650025859
535176070,-10420969.874848884,5167615.068019188,NAmes,NO,green,150.0,42.044282569629246,-93.6131651392585,1.9785790034794917
902405070,-10420430.257675271,5165041.190803208,OldTown,DT,dodgerblue,184.0,42.02710956480346,-93.60831767571221,0.7702516186460749
535478090,-10420034.21866422,5166167.644130646,NAmes,NO,green,105.0,42.034625874460026,-93.60475999674486,1.2899971938671553
907202130,-10429281.354796251,5163953.581456346,CollgCr,WE,purple,144.0,42.019851599999996,-93.68782843396224,4.175023808705485
902100030,-10421617.336769417,5166132.766856094,OldTown,DT,dodgerblue,73.0,42.03439316763602,-93.61898138864949,1.4140658300879652
902105050,-10421244.459540397,5165819.141685429,OldTown,DT,dodgerblue,130.0,42.03230057142857,-93.61563177551021,1.211886832165537
534252270,-10422372.57389788,5167579.150615694,NWAmes,NW,white,176.0,42.04404295929859,-93.62576579920582,2.165834038054742
532377050,-10427574.06306864,5166326.322553317,Sawyer,WE,purple,145.0,42.035684591836734,-93.67249157142857,3.6398183522458556
534177210,-10422989.684825746,5167550.094655057,NWAmes,NW,white,176.0,42.04384912201061,-93.63130940099082,2.296796196399148
533221030,-10424699.63610376,5167898.1404008055,Somerst,NW,white,168.0,42.04617095588393,-93.64667015467221,2.9205167935725034
909175030,-10425275.597290223,5163790.605620107,SWISU,SO,orange,140.0,42.01876393877551,-93.65184410204081,2.3224257565155013
528164040,-10425867.962315848,5169743.022893869,NridgHt,NW,white,374.0,42.058476859767694,-93.65716540760377,3.91024638931646
527402240,-10422448.346743682,5169159.802810702,NAmes,NO,green,184.0,42.05458686956521,-93.62644647826087,2.8471734690770356
528181070,-10425165.752329277,5169738.505991687,NridgHt,NW,white,210.0,42.058446733625324,-93.65085734796777,3.7018240232249893
535152130,-10421412.853925992,5167426.588341658,NAmes,NO,green,136.0,42.04302518364962,-93.61714448801361,1.9385757692776882
535353160,-10421765.920184843,5166210.432417257,OldTown,DT,dodgerblue,138.0,42.034911363673764,-93.62031613617994,1.477152122738876
907420080,-10428870.839719675,5163024.709668524,CollgCr,WE,purple,189.0,42.01365228571429,-93.68414071428572,3.9802620723914908
907410130,-10428841.733080572,5163422.454410315,CollgCr,WE,purple,293.0,42.01630691836734,-93.68387924489797,3.9634740464451115
534403410,-10422556.292804074,5167155.116707088,NAmes,NO,green,180.0,42.041214097838505,-93.62741617421997,2.0360782675095663
533205110,-10424859.318945115,5168113.080104498,Somerst,NW,white,214.0,42.0476047890515,-93.64810461004222,3.0428584310732805
907262050,-10429186.523620954,5163406.694379818,CollgCr,WE,purple,237.0,42.01620173469388,-93.68697655102041,4.122856865173914
902405100,-10420469.683740618,5165051.210395077,OldTown,DT,dodgerblue,125.0,42.02717642489103,-93.60867184608313,0.7768068607224377
534251280,-10422394.923515469,5167448.5655948045,NWAmes,NW,white,173.0,42.0431717996238,-93.62596656923655,2.117056764604572
533205060,-10424856.49524553,5168087.166803593,Somerst,NW,white,260.0,42.04743192670482,-93.64807924431726,3.033407180961424
907405130,-10429158.36197137,5163342.081184254,CollgCr,WE,purple,185.0,42.015770499365665,-93.68672357061796,4.109858140855146
924100050,-10419962.874364931,5159981.890506367,Mitchel,SE,red,161.0,41.9933402,-93.6041191,1.570446268826383
923225370,-10419957.272268357,5159749.845796781,MeadowV,SE,red,95.0,41.99179093877551,-93.6040687755102,1.6771852464046513
906203120,-10428803.080227176,5165856.328179421,SawyerW,WE,purple,272.0,42.03254869387755,-93.68353202040817,4.107024901817326
903400220,-10422561.86489392,5165435.819997969,BrkSide,DT,dodgerblue,214.0,42.02974284670459,-93.62746622915472,1.4222193706010724
911370530,-10421298.58325175,5162352.278656692,Crawfor,SO,orange,300.0,42.009164086706505,-93.61611797708161,0.6702123328341645
528235120,-10424394.78159214,5170005.925098012,Gilbert,NW,white,193.0,42.0602303,-93.6439316,3.5991542438061366
532477040,-10426431.922948822,5166595.802667563,Veenker,NW,white,294.0,42.03748254812343,-93.66223155216619,3.2114756630704693
528228430,-10424143.91202671,5170333.158385294,Blmngtn,NW,white,225.0,42.06241273217415,-93.64167800035054,3.669792789593999
527357110,-10423637.091967825,5168528.102971035,NWAmes,NW,white,147.0,42.05037325787849,-93.63712515829857,2.837401504978844
907202100,-10428971.7269839,5163952.592499826,CollgCr,WE,purple,130.0,42.019845,-93.685047,4.032143537764437
534127190,-10423386.908253858,5168293.690143513,NWAmes,NW,white,262.0,42.048809588731764,-93.63487771975764,2.683999486235751
535125070,-10421231.488871217,5168276.656082546,NAmes,NO,green,256.0,42.048695960192305,-93.6155152580065,2.2999142392895116
535401080,-10420324.653754205,5166999.622173733,NAmes,NO,green,162.0,42.04017671411401,-93.60736901954861,1.6687159882061118
534403400,-10422513.314988792,5167139.72912541,NAmes,NO,green,167.0,42.041111440149905,-93.62703009793651,2.0197519851356445
908188150,-10427278.696775757,5163796.601651304,Edwards,WE,purple,130.0,42.0188039551639,-93.66983825087546,3.2464586227811356
527427160,-10422285.730118278,5169203.977047709,NAmes,NO,green,155.0,42.05488151341967,-93.62498566826035,2.840662959800343
528326060,-10425359.675394615,5169336.584200186,NoRidge,NW,white,248.0,42.055766,-93.65259938850318,3.6149211165095965
531385130,-10429446.106450249,5166244.523516451,SawyerW,WE,purple,215.0,42.03513882316325,-93.68930842325092,4.443083421272329
906230030,-10428291.61009656,5165552.688385935,SawyerW,WE,purple,270.0,42.03052266521096,-93.67893740605115,3.841689806693504
906426210,-10428320.408201609,5165137.548946139,ClearCr,WE,purple,234.0,42.02775255353644,-93.67919610383032,3.8093880683469026
