iter	Passed	Remaining
3474	1500	2817
3475	1501	2817
3476	1501	2817
3477	1502	2816
3478	1502	2816
3479	1502	2815
3480	1503	2815
3481	1503	2814
3482	1504	2814
3483	1504	2813
3484	1504	2813
3485	1505	2813
3486	1506	2813
3487	1506	2812
3488	1506	2812
3489	1507	2811
3490	1507	2811
3491	1508	2810
3492	1508	2810
3493	1509	2809
3494	1509	2809
3495	1509	2809
3496	1510	2808
3497	1510	2808
3498	1511	2807
3499	1511	2807
3500	1512	2807
3501	1512	2806
3502	1513	2806
3503	1514	2806
3504	1514	2806
3505	1515	2806
3506	1515	2806
3507	1516	2806
3508	1516	2805
3509	1517	2805
3510	1517	2805
3511	1518	2804
3512	1518	2804
3513	1518	2803
3514	1519	2802
3515	1519	2802
3516	1519	2801
3517	1520	2801
3518	1521	2801
3519	1521	2801
3520	1522	2800
3521	1522	2800
3522	1523	2800
3523	1523	2799
3524	1523	2798
3525	1524	2798
3526	1524	2798
3527	1525	2797
3528	1525	2797
3529	1525	2796
3530	1526	2795
3531	1526	2795
3532	1526	2794
3533	1527	2794
3534	1527	2793
3535	1527	2792
3536	1528	2792
3537	1528	2791
3538	1528	2791
3539	1529	2790
3540	1529	2789
3541	1529	2789
3542	1530	2788
3543	1530	2788
3544	1530	2787
3545	1531	2786
3546	1531	2786
3547	1531	2785
3548	1532	2785
3549	1532	2784
3550	1533	2784
3551	1533	2783
3552	1533	2782
3553	1534	2782
3554	1534	2781
3555	1534	2781
3556	1535	2780
3557	1535	2780
3558	1535	2779
3559	1536	2779
3560	1536	2778
3561	1536	2777
3562	1537	2777
3563	1537	2776
3564	1537	2775
3565	1538	2775
3566	1538	2774
3567	1538	2773
3568	1539	2773
3569	1539	2772
3570	1539	2772
3571	1540	2771
3572	1540	2770
3573	1540	2770
3574	1541	2769
3575	1541	2769
3576	1541	2768
3577	1542	2768
3578	1542	2768
3579	1543	2767
3580	1543	2767
3581	1544	2766
3582	1544	2765
3583	1544	2765
3584	1545	2764
3585	1545	2764
3586	1545	2763
3587	1546	2762
3588	1546	2762
3589	1546	2761
3590	1547	2761
3591	1547	2760
3592	1547	2760
3593	1548	2759
3594	1548	2758
3595	1548	2758
3596	1549	2757
3597	1549	2757
3598	1549	2756
3599	1550	2755
3600	1550	2755
3601	1550	2754
3602	1551	2754
3603	1551	2753
3604	1551	2752
3605	1552	2752
3606	1552	2751
3607	1553	2751
3608	1553	2750
3609	1553	2750
3610	1554	2749
3611	1554	2748
3612	1554	2748
3613	1554	2747
3614	1555	2747
3615	1555	2746
3616	1556	2745
3617	1556	2745
3618	1556	2744
3619	1557	2744
3620	1557	2743
3621	1557	2743
3622	1558	2742
3623	1558	2742
3624	1559	2742
3625	1559	2741
3626	1560	2741
3627	1560	2741
3628	1561	2740
3629	1561	2740
3630	1562	2740
3631	1562	2739
3632	1563	2739
3633	1563	2738
3634	1563	2737
3635	1564	2737
3636	1564	2736
3637	1564	2736
3638	1565	2735
3639	1565	2735
3640	1565	2734
3641	1566	2734
3642	1566	2733
3643	1566	2732
3644	1567	2732
3645	1567	2731
3646	1567	2731
3647	1568	2730
3648	1568	2730
3649	1568	2729
3650	1569	2728
3651	1569	2728
3652	1569	2727
3653	1570	2727
3654	1570	2726
3655	1570	2726
3656	1571	2725
3657	1571	2724
3658	1572	2724
3659	1572	2723
3660	1572	2723
3661	1573	2722
3662	1573	2722
3663	1573	2721
3664	1574	2720
3665	1574	2720
3666	1574	2719
3667	1575	2719
3668	1575	2718
3669	1576	2718
3670	1576	2717
3671	1576	2717
3672	1577	2716
3673	1577	2716
3674	1577	2715
3675	1578	2715
3676	1578	2714
3677	1578	2713
3678	1579	2713
3679	1579	2712
3680	1580	2712
3681	1580	2711
3682	1580	2711
3683	1581	2711
3684	1581	2710
3685	1582	2710
3686	1582	2709
3687	1582	2709
3688	1583	2708
3689	1583	2707
3690	1583	2707
3691	1584	2706
3692	1584	2706
3693	1584	2705
3694	1585	2705
3695	1585	2704
3696	1586	2704
3697	1586	2703
3698	1586	2702
3699	1587	2702
3700	1587	2701
3701	1587	2701
3702	1588	2700
3703	1588	2700
3704	1588	2699
3705	1589	2699
3706	1589	2698
3707	1590	2698
3708	1590	2697
3709	1590	2696
3710	1591	2696
3711	1591	2695
3712	1591	2695
3713	1592	2694
3714	1592	2694
3715	1592	2693
3716	1593	2693
3717	1593	2692
3718	1593	2691
3719	1594	2691
3720	1594	2690
3721	1594	2690
3722	1595	2689
3723	1595	2689
3724	1595	2688
3725	1596	2688
3726	1596	2687
3727	1597	2686
3728	1597	2686
3729	1597	2685
3730	1598	2685
3731	1598	2684
3732	1598	2684
3733	1599	2683
3734	1599	2683
3735	1600	2682
3736	1600	2682
3737	1600	2681
3738	1601	2681
3739	1601	2680
3740	1601	2680
3741	1602	2679
3742	1602	2679
3743	1602	2678
3744	1603	2677
3745	1603	2677
3746	1603	2676
3747	1604	2676
3748	1604	2675
3749	1605	2675
3750	1605	2674
3751	1605	2673
3752	1606	2673
3753	1606	2672
3754	1606	2672
3755	1607	2671
3756	1607	2671
3757	1607	2670
3758	1608	2669
3759	1608	2669
3760	1608	2668
3761	1609	2668
3762	1609	2667
3763	1609	2666
3764	1610	2666
3765	1610	2665
3766	1610	2665
3767	1611	2664
3768	1611	2664
3769	1611	2663
3770	1612	2663
3771	1612	2662
3772	1612	2662
3773	1613	2661
3774	1613	2660
3775	1613	2660
3776	1614	2659
3777	1614	2659
3778	1614	2658
3779	1615	2658
3780	1615	2657
3781	1615	2656
3782	1616	2656
3783	1616	2655
3784	1617	2655
3785	1617	2654
3786	1618	2654
3787	1618	2654
3788	1618	2653
3789	1619	2653
3790	1619	2652
3791	1620	2652
3792	1620	2651
3793	1620	2651
3794	1621	2650
3795	1621	2650
3796	1621	2649
3797	1622	2649
3798	1622	2648
3799	1622	2647
3800	1623	2647
3801	1623	2646
3802	1624	2646
3803	1624	2645
3804	1624	2645
3805	1625	2644
3806	1625	2644
3807	1625	2643
3808	1626	2643
3809	1626	2642
3810	1627	2642
3811	1627	2641
3812	1627	2641
3813	1628	2640
3814	1628	2640
3815	1628	2639
3816	1629	2638
3817	1629	2638
3818	1629	2637
3819	1630	2637
3820	1630	2636
3821	1630	2636
3822	1631	2635
3823	1631	2634
3824	1631	2634
3825	1632	2633
3826	1632	2633
3827	1632	2632
3828	1633	2632
3829	1633	2631
3830	1633	2631
3831	1634	2630
3832	1634	2629
3833	1634	2629
3834	1635	2628
3835	1635	2628
3836	1636	2627
3837	1636	2627
3838	1636	2626
3839	1637	2626
3840	1637	2626
3841	1638	2625
3842	1638	2624
3843	1638	2624
3844	1639	2623
3845	1639	2623
3846	1639	2622
3847	1640	2622
3848	1640	2621
3849	1640	2621
3850	1641	2620
3851	1641	2620
3852	1641	2619
3853	1642	2619
3854	1642	2618
3855	1643	2618
3856	1643	2617
3857	1643	2616
3858	1644	2616
3859	1644	2615
3860	1644	2615
3861	1645	2614
3862	1645	2614
3863	1645	2613
3864	1646	2613
3865	1646	2612
3866	1646	2611
3867	1647	2611
3868	1647	2610
3869	1648	2610
3870	1648	2609
3871	1648	2609
3872	1649	2608
3873	1649	2608
3874	1649	2608
3875	1650	2607
3876	1650	2606
3877	1651	2606
3878	1651	2605
3879	1651	2605
3880	1652	2604
3881	1652	2604
3882	1652	2603
3883	1653	2603
3884	1653	2602
3885	1653	2601
3886	1654	2601
3887	1654	2600
3888	1654	2600
3889	1655	2599
3890	1655	2599
3891	1656	2598
3892	1656	2598
3893	1656	2598
3894	1657	2597
3895	1657	2597
3896	1658	2596
3897	1658	2596
3898	1658	2595
3899	1659	2594
3900	1659	2594
3901	1659	2593
3902	1660	2593
3903	1660	2592
3904	1660	2592
3905	1661	2591
3906	1661	2591
3907	1661	2590
3908	1662	2589
3909	1662	2589
3910	1662	2588
3911	1663	2588
3912	1663	2587
3913	1663	2587
3914	1664	2586
3915	1664	2586
3916	1665	2585
3917	1665	2585
3918	1665	2584
3919	1666	2584
3920	1666	2583
3921	1666	2582
3922	1667	2582
3923	1667	2581
3924	1667	2581
3925	1668	2580
3926	1668	2580
3927	1668	2579
3928	1669	2578
3929	1669	2578
3930	1669	2577
3931	1670	2577
3932	1670	2576
3933	1670	2576
3934	1671	2575
3935	1671	2575
3936	1671	2574
3937	1672	2574
3938	1672	2573
3939	1672	2573
3940	1673	2572
3941	1673	2571
3942	1673	2571
3943	1674	2570
3944	1674	2570
3945	1675	2570
3946	1675	2569
3947	1675	2569
3948	1676	2568
3949	1676	2568
3950	1677	2567
3951	1677	2567
3952	1677	2566
3953	1678	2565
3954	1678	2565
3955	1678	2564
3956	1679	2564
3957	1679	2563
3958	1679	2563
3959	1680	2562
3960	1680	2562
3961	1680	2561
3962	1681	2561
3963	1681	2560
3964	1682	2560
3965	1682	2559
3966	1682	2559
3967	1683	2558
3968	1683	2558
3969	1683	2557
3970	1684	2557
3971	1684	2556
3972	1684	2556
3973	1685	2555
3974	1685	2555
3975	1686	2554
3976	1686	2553
3977	1686	2553
3978	1687	2552
3979	1687	2552
3980	1687	2551
3981	1688	2551
3982	1688	2550
3983	1688	2550
3984	1689	2549
3985	1689	2549
3986	1689	2548
3987	1690	2548
3988	1690	2547
3989	1690	2547
3990	1691	2546
3991	1691	2545
3992	1692	2545
3993	1692	2544
3994	1692	2544
3995	1693	2543
3996	1693	2543
3997	1693	2542
3998	1694	2542
3999	1694	2542
4000	1695	2541
4001	1695	2541
4002	1696	2541
4003	1696	2540
4004	1696	2539
4005	1697	2539
4006	1697	2538
4007	1697	2538
4008	1698	2537
4009	1698	2537
4010	1698	2536
4011	1699	2536
4012	1699	2535
4013	1699	2535
4014	1700	2534
4015	1700	2533
4016	1700	2533
4017	1701	2532
4018	1701	2532
4019	1701	2531
4020	1702	2531
4021	1702	2530
4022	1703	2530
4023	1703	2529
4024	1703	2529
4025	1704	2528
4026	1704	2528
4027	1704	2527
4028	1705	2527
4029	1705	2526
4030	1705	2525
4031	1706	2525
4032	1706	2524
4033	1706	2524
4034	1707	2523
4035	1707	2523
4036	1707	2522
4037	1708	2522
4038	1708	2521
4039	1708	2521
4040	1709	2520
4041	1709	2520
4042	1709	2519
4043	1710	2518
4044	1710	2518
4045	1711	2517
4046	1711	2517
4047	1711	2516
4048	1712	2516
4049	1712	2516
4050	1713	2515
4051	1713	2515
4052	1713	2514
4053	1714	2514
4054	1714	2513
4055	1714	2512
4056	1715	2512
4057	1715	2511
4058	1715	2511
4059	1716	2510
4060	1716	2510
4061	1716	2509
4062	1717	2509
4063	1717	2508
4064	1717	2508
4065	1718	2507
4066	1718	2507
4067	1719	2506
4068	1719	2506
4069	1719	2505
4070	1720	2505
4071	1720	2504
4072	1720	2504
4073	1721	2503
4074	1721	2503
4075	1721	2502
4076	1722	2501
4077	1722	2501
4078	1722	2500
4079	1723	2500
4080	1723	2499
4081	1723	2499
4082	1724	2498
4083	1724	2498
4084	1724	2497
4085	1725	2497
4086	1725	2496
4087	1726	2496
4088	1726	2495
4089	1726	2495
4090	1727	2494
4091	1727	2494
4092	1727	2493
4093	1728	2493
4094	1728	2492
4095	1728	2492
4096	1729	2491
4097	1729	2491
4098	1730	2490
4099	1730	2490
4100	1730	2489
4101	1731	2489
4102	1731	2488
4103	1732	2488
4104	1732	2487
4105	1732	2487
4106	1733	2486
4107	1733	2486
4108	1733	2485
4109	1734	2485
4110	1734	2484
4111	1734	2484
4112	1735	2483
4113	1735	2483
4114	1735	2482
4115	1736	2481
4116	1736	2481
4117	1736	2480
4118	1737	2480
4119	1737	2479
4120	1737	2479
4121	1738	2478
4122	1738	2478
4123	1738	2477
4124	1739	2477
4125	1739	2476
4126	1739	2475
4127	1740	2475
4128	1740	2474
4129	1740	2474
4130	1741	2473
4131	1741	2473
4132	1741	2472
4133	1742	2472
4134	1742	2471
4135	1743	2471
4136	1743	2470
4137	1743	2470
4138	1744	2469
4139	1744	2469
4140	1744	2468
4141	1745	2468
4142	1745	2467
4143	1745	2467
4144	1746	2466
4145	1746	2466
4146	1746	2465
4147	1747	2465
4148	1747	2464
4149	1747	2463
4150	1748	2463
4151	1748	2462
4152	1749	2462
4153	1749	2462
4154	1750	2461
4155	1750	2461
4156	1750	2461
4157	1751	2460
4158	1751	2459
4159	1751	2459
4160	1752	2458
4161	1752	2458
4162	1753	2457
4163	1753	2457
4164	1753	2456
4165	1754	2456
4166	1754	2455
4167	1754	2455
4168	1755	2454
4169	1755	2454
4170	1755	2453
4171	1756	2453
4172	1756	2452
4173	1756	2452
4174	1757	2451
4175	1757	2451
4176	1758	2450
4177	1758	2450
4178	1758	2449
4179	1759	2449
4180	1759	2448
4181	1759	2448
4182	1760	2447
4183	1760	2447
4184	1760	2446
4185	1761	2446
4186	1761	2445
4187	1761	2445
4188	1762	2444
4189	1762	2444
4190	1762	2443
4191	1763	2442
4192	1763	2442
4193	1763	2441
4194	1764	2441
4195	1764	2440
4196	1765	2440
4197	1765	2439
4198	1765	2439
4199	1766	2438
4200	1766	2438
4201	1766	2437
4202	1767	2437
4203	1767	2436
4204	1767	2436
4205	1768	2435
4206	1768	2435
4207	1768	2434
4208	1769	2434
4209	1769	2433
4210	1770	2433
4211	1770	2433
4212	1770	2432
4213	1771	2432
4214	1771	2431
4215	1772	2431
4216	1772	2430
4217	1772	2430
4218	1773	2429
4219	1773	2429
4220	1773	2428
4221	1774	2428
4222	1774	2427
4223	1774	2427
4224	1775	2426
4225	1775	2426
4226	1776	2425
4227	1776	2425
4228	1776	2424
4229	1777	2423
4230	1777	2423
4231	1777	2423
4232	1778	2422
4233	1778	2422
4234	1778	2421
4235	1779	2421
4236	1779	2420
4237	1780	2420
4238	1780	2419
4239	1780	2419
4240	1781	2418
4241	1781	2418
4242	1781	2417
4243	1782	2417
4244	1782	2416
4245	1782	2416
4246	1783	2415
4247	1783	2415
4248	1784	2414
4249	1784	2414
4250	1784	2413
4251	1785	2413
4252	1785	2412
4253	1785	2412
4254	1786	2411
4255	1786	2411
4256	1786	2410
4257	1787	2410
4258	1787	2409
4259	1788	2409
4260	1788	2408
4261	1788	2408
4262	1789	2407
4263	1789	2407
4264	1789	2406
4265	1790	2406
4266	1790	2405
4267	1790	2405
4268	1791	2404
4269	1791	2404
4270	1791	2403
4271	1792	2403
4272	1792	2402
4273	1792	2402
4274	1793	2401
4275	1793	2401
4276	1794	2400
4277	1794	2400
4278	1794	2399
4279	1795	2399
4280	1795	2398
4281	1796	2398
4282	1796	2397
4283	1796	2397
4284	1796	2396
4285	1797	2396
4286	1797	2395
4287	1798	2395
4288	1798	2394
4289	1798	2394
4290	1799	2393
4291	1799	2393
4292	1799	2392
4293	1800	2392
4294	1800	2391
4295	1800	2391
4296	1801	2390
4297	1801	2390
4298	1801	2389
4299	1802	2389
4300	1802	2388
4301	1803	2388
4302	1803	2387
4303	1803	2387
4304	1804	2386
4305	1804	2386
4306	1804	2385
4307	1805	2385
4308	1805	2384
4309	1805	2384
4310	1806	2383
4311	1806	2383
4312	1807	2383
4313	1807	2382
4314	1807	2382
4315	1808	2381
4316	1808	2381
4317	1809	2380
4318	1809	2380
4319	1809	2379
4320	1810	2378
4321	1810	2378
4322	1810	2377
4323	1811	2377
4324	1811	2376
4325	1811	2376
4326	1812	2375
4327	1812	2375
4328	1812	2374
4329	1813	2374
4330	1813	2373
4331	1813	2373
4332	1814	2372
4333	1814	2372
4334	1814	2371
4335	1815	2371
4336	1815	2370
4337	1815	2370
4338	1816	2369
4339	1816	2369
4340	1816	2368
4341	1817	2368
4342	1817	2367
4343	1818	2367
4344	1818	2366
4345	1818	2366
4346	1819	2365
4347	1819	2365
4348	1819	2364
4349	1820	2364
4350	1820	2363
4351	1820	2363
4352	1821	2362
4353	1821	2361
4354	1821	2361
4355	1822	2360
4356	1822	2360
4357	1822	2360
4358	1823	2359
4359	1823	2359
4360	1824	2358
4361	1824	2358
4362	1824	2357
4363	1825	2357
4364	1825	2356
4365	1826	2356
4366	1826	2356
4367	1827	2355
4368	1827	2355
4369	1827	2354
4370	1828	2354
4371	1828	2353
4372	1828	2353
4373	1829	2352
4374	1829	2352
4375	1829	2351
4376	1830	2351
4377	1830	2350
4378	1830	2350
4379	1831	2349
4380	1831	2349
4381	1832	2348
4382	1832	2348
4383	1832	2347
4384	1833	2347
4385	1833	2346
4386	1833	2346
4387	1834	2345
4388	1834	2345
4389	1834	2344
4390	1835	2344
4391	1835	2343
4392	1836	2343
4393	1836	2342
4394	1836	2342
4395	1837	2341
4396	1837	2341
4397	1837	2340
4398	1838	2340
4399	1838	2339
4400	1838	2339
4401	1839	2338
4402	1839	2338
4403	1839	2337
4404	1840	2337
4405	1840	2336
4406	1840	2336
4407	1841	2335
4408	1841	2335
4409	1842	2334
4410	1842	2334
4411	1842	2333
4412	1843	2333
4413	1843	2332
4414	1843	2332
4415	1844	2331
4416	1844	2331
4417	1844	2331
4418	1845	2330
4419	1845	2330
4420	1846	2329
4421	1846	2329
4422	1846	2328
4423	1847	2328
4424	1847	2327
4425	1847	2327
4426	1848	2326
4427	1848	2326
4428	1849	2325
4429	1849	2325
4430	1849	2324
4431	1850	2324
4432	1850	2323
4433	1850	2323
4434	1851	2323
4435	1851	2322
4436	1851	2321
4437	1852	2321
4438	1852	2321
4439	1853	2320
4440	1853	2320
4441	1853	2319
4442	1854	2318
4443	1854	2318
4444	1854	2317
4445	1855	2317
4446	1855	2316
4447	1855	2316
4448	1856	2316
4449	1856	2315
4450	1856	2315
4451	1857	2314
4452	1857	2314
4453	1857	2313
4454	1859	2314
4455	1859	2313
4456	1860	2313
4457	1860	2313
4458	1861	2312
4459	1861	2312
4460	1861	2311
4461	1862	2311
4462	1862	2310
4463	1862	2310
4464	1863	2310
4465	1863	2309
4466	1864	2309
4467	1864	2308
4468	1865	2308
4469	1865	2307
4470	1865	2307
4471	1866	2306
4472	1866	2306
4473	1866	2305
4474	1867	2305
4475	1867	2304
4476	1867	2304
4477	1868	2303
4478	1868	2303
4479	1868	2302
4480	1869	2302
4481	1869	2301
4482	1869	2301
4483	1870	2300
4484	1870	2300
4485	1871	2299
4486	1871	2299
4487	1871	2298
4488	1872	2298
4489	1872	2297
4490	1872	2297
4491	1873	2296
4492	1873	2296
4493	1873	2295
4494	1874	2295
4495	1874	2294
4496	1874	2294
4497	1875	2293
4498	1875	2293
4499	1875	2292
4500	1876	2292
4501	1876	2291
4502	1876	2291
4503	1877	2290
4504	1877	2290
4505	1877	2289
4506	1878	2289
4507	1878	2288
4508	1878	2288
4509	1879	2287
4510	1879	2287
4511	1880	2286
4512	1880	2286
4513	1880	2285
4514	1881	2285
4515	1881	2284
4516	1881	2284
4517	1882	2283
4518	1882	2283
4519	1883	2283
4520	1883	2282
4521	1883	2282
4522	1884	2281
4523	1884	2281
4524	1884	2280
4525	1885	2280
4526	1885	2280
4527	1886	2279
4528	1886	2279
4529	1887	2278
4530	1887	2278
4531	1888	2277
4532	1888	2277
4533	1888	2277
4534	1889	2276
4535	1889	2276
4536	1889	2275
4537	1890	2275
4538	1890	2274
4539	1891	2274
4540	1891	2273
4541	1891	2273
4542	1892	2272
4543	1892	2272
4544	1892	2271
4545	1893	2271
4546	1893	2270
4547	1893	2270
4548	1894	2269
4549	1894	2269
4550	1894	2268
4551	1895	2268
4552	1895	2267
4553	1895	2267
4554	1896	2266
4555	1896	2266
4556	1896	2265
4557	1897	2265
4558	1897	2264
4559	1897	2264
4560	1898	2263
4561	1898	2263
4562	1898	2262
4563	1899	2262
4564	1899	2261
4565	1899	2261
4566	1900	2260
4567	1900	2260
4568	1901	2259
4569	1901	2259
4570	1901	2258
4571	1902	2258
4572	1902	2257
4573	1903	2257
4574	1903	2257
4575	1904	2256
4576	1904	2256
4577	1904	2255
4578	1905	2255
4579	1905	2254
4580	1905	2254
4581	1906	2253
4582	1906	2253
4583	1906	2252
4584	1907	2252
4585	1907	2251
4586	1907	2251
4587	1908	2251
4588	1908	2250
4589	1909	2250
4590	1909	2249
4591	1909	2249
4592	1910	2248
4593	1910	2248
4594	1911	2248
4595	1911	2247
4596	1912	2247
4597	1912	2247
4598	1912	2246
4599	1913	2246
4600	1913	2245
4601	1914	2245
4602	1914	2244
4603	1915	2244
4604	1915	2243
4605	1915	2243
4606	1916	2243
4607	1916	2242
4608	1916	2242
4609	1917	2241
4610	1918	2241
4611	1919	2241
4612	1919	2241
4613	1920	2241
4614	1920	2241
4615	1921	2240
4616	1921	2240
4617	1921	2239
4618	1922	2239
4619	1922	2239
4620	1923	2238
4621	1923	2238
4622	1924	2237
4623	1924	2237
4624	1925	2237
4625	1925	2237
4626	1926	2236
4627	1926	2236
4628	1926	2235
4629	1927	2235
4630	1927	2235
4631	1928	2234
4632	1928	2234
4633	1928	2233
4634	1929	2233
4635	1929	2232
4636	1930	2232
4637	1930	2231
4638	1930	2231
4639	1931	2230
4640	1931	2230
4641	1932	2230
4642	1932	2229
4643	1932	2229
4644	1933	2228
4645	1933	2228
4646	1934	2228
4647	1934	2227
4648	1935	2227
4649	1936	2227
4650	1936	2227
4651	1936	2226
4652	1937	2226
4653	1937	2225
4654	1938	2225
4655	1939	2225
4656	1939	2225
4657	1940	2225
4658	1940	2225
4659	1941	2224
4660	1941	2224
4661	1942	2224
4662	1942	2223
4663	1943	2223
4664	1943	2222
4665	1944	2222
4666	1944	2222
4667	1945	2221
4668	1945	2221
4669	1945	2221
4670	1946	2220
4671	1946	2220
4672	1947	2219
4673	1947	2219
4674	1948	2219
4675	1948	2218
4676	1949	2218
4677	1949	2217
4678	1949	2217
4679	1950	2217
4680	1950	2216
4681	1951	2216
4682	1951	2215
4683	1952	2215
4684	1952	2214
4685	1952	2214
4686	1953	2214
4687	1953	2213
4688	1954	2213
4689	1954	2213
4690	1955	2212
4691	1955	2212
4692	1956	2212
4693	1956	2212
4694	1957	2211
4695	1957	2211
4696	1958	2211
4697	1958	2210
4698	1959	2210
4699	1959	2209
4700	1959	2209
4701	1960	2208
4702	1960	2208
4703	1960	2207
4704	1961	2207
4705	1961	2206
4706	1962	2206
4707	1962	2206
4708	1963	2206
4709	1963	2205
4710	1964	2205
4711	1964	2204
4712	1964	2204
4713	1965	2203
4714	1965	2203
4715	1966	2202
4716	1966	2202
4717	1966	2201
4718	1967	2201
4719	1967	2200
4720	1967	2200
4721	1968	2200
4722	1968	2199
4723	1969	2199
4724	1970	2199
4725	1970	2199
4726	1971	2199
4727	1971	2198
4728	1972	2198
4729	1972	2197
4730	1973	2197
4731	1973	2197
4732	1973	2196
4733	1974	2196
4734	1974	2195
4735	1975	2195
4736	1975	2195
4737	1976	2194
4738	1976	2194
4739	1976	2193
4740	1977	2193
4741	1977	2193
4742	1978	2192
4743	1978	2191
4744	1978	2191
4745	1979	2191
4746	1979	2190
4747	1979	2190
4748	1980	2189
4749	1980	2189
4750	1980	2188
4751	1981	2188
4752	1981	2187
4753	1982	2187
4754	1982	2186
4755	1982	2186
4756	1983	2185
4757	1983	2185
4758	1984	2184
4759	1984	2184
4760	1985	2184
4761	1985	2184
4762	1986	2183
4763	1986	2183
4764	1986	2182
4765	1987	2182
4766	1987	2181
4767	1988	2181
4768	1988	2181
4769	1988	2180
4770	1989	2180
4771	1989	2179
4772	1989	2179
4773	1990	2178
4774	1990	2178
4775	1990	2177
4776	1991	2177
4777	1992	2177
4778	1992	2177
4779	1993	2176
4780	1993	2176
4781	1994	2175
4782	1994	2175
4783	1994	2175
4784	1995	2174
4785	1995	2174
4786	1996	2173
4787	1996	2173
4788	1996	2172
4789	1997	2172
4790	1997	2172
4791	1998	2171
4792	1998	2171
4793	1999	2170
4794	1999	2170
4795	1999	2170
4796	2000	2169
4797	2000	2169
4798	2001	2168
4799	2001	2168
4800	2001	2167
4801	2002	2167
4802	2002	2166
4803	2002	2166
4804	2003	2165
4805	2003	2165
4806	2003	2164
4807	2004	2164
4808	2004	2163
4809	2004	2163
4810	2005	2162
4811	2005	2162
4812	2005	2161
4813	2006	2161
4814	2006	2160
4815	2006	2160
4816	2007	2159
4817	2007	2159
4818	2008	2159
4819	2008	2158
4820	2008	2158
4821	2009	2157
4822	2009	2157
4823	2010	2156
4824	2010	2156
4825	2010	2155
4826	2011	2155
4827	2011	2155
4828	2012	2154
4829	2012	2154
4830	2013	2154
4831	2013	2153
4832	2014	2153
4833	2014	2153
4834	2015	2152
4835	2015	2152
4836	2016	2152
4837	2016	2151
4838	2017	2151
4839	2017	2151
4840	2018	2150
4841	2018	2150
4842	2018	2149
4843	2019	2149
4844	2019	2149
4845	2020	2148
4846	2020	2148
4847	2020	2147
4848	2021	2147
4849	2021	2146
4850	2022	2146
4851	2022	2146
4852	2023	2145
4853	2023	2145
4854	2024	2145
4855	2024	2144
4856	2025	2144
4857	2025	2144
4858	2025	2143
4859	2026	2143
4860	2026	2142
4861	2027	2142
4862	2027	2141
4863	2027	2141
4864	2028	2141
4865	2029	2140
4866	2029	2140
4867	2030	2140
4868	2030	2140
4869	2031	2140
4870	2032	2139
4871	2032	2139
4872	2032	2138
4873	2033	2138
4874	2033	2137
4875	2034	2137
4876	2034	2137
4877	2034	2136
4878	2035	2136
4879	2035	2135
4880	2035	2135
4881	2036	2134
4882	2036	2134
4883	2037	2134
4884	2037	2133
4885	2038	2133
4886	2038	2132
4887	2039	2132
4888	2039	2132
4889	2039	2131
4890	2040	2131
4891	2040	2130
4892	2041	2130
4893	2041	2129
4894	2041	2129
4895	2042	2129
4896	2042	2128
4897	2043	2128
4898	2043	2127
4899	2044	2127
4900	2044	2127
4901	2045	2126
4902	2045	2126
4903	2046	2126
4904	2046	2126
4905	2047	2125
4906	2047	2125
4907	2048	2125
4908	2048	2124
4909	2049	2124
4910	2049	2124
4911	2050	2123
4912	2050	2123
4913	2050	2122
4914	2051	2122
4915	2051	2122
4916	2052	2121
4917	2052	2121
4918	2053	2120
4919	2053	2120
4920	2054	2119
4921	2054	2119
4922	2054	2119
4923	2055	2118
4924	2055	2118
4925	2055	2117
4926	2056	2117
4927	2056	2116
4928	2057	2116
4929	2057	2115
4930	2057	2115
4931	2058	2115
4932	2058	2114
4933	2059	2114
4934	2059	2113
4935	2059	2113
4936	2060	2112
4937	2060	2112
4938	2061	2112
4939	2061	2111
4940	2062	2111
4941	2062	2111
4942	2062	2110
4943	2063	2110
4944	2063	2109
4945	2064	2109
4946	2064	2108
4947	2064	2108
4948	2065	2107
4949	2065	2107
4950	2066	2106
4951	2066	2106
4952	2067	2107
4953	2068	2106
4954	2068	2106
4955	2069	2105
4956	2069	2105
4957	2069	2105
4958	2070	2104
4959	2070	2104
4960	2071	2103
4961	2071	2103
4962	2071	2102
4963	2072	2102
4964	2072	2101
4965	2073	2101
4966	2073	2101
4967	2074	2100
4968	2074	2100
4969	2075	2100
4970	2075	2099
4971	2075	2099
4972	2076	2098
4973	2076	2098
4974	2076	2097
4975	2077	2097
4976	2077	2097
4977	2078	2096
4978	2078	2096
4979	2078	2095
4980	2079	2095
4981	2079	2094
4982	2079	2094
4983	2080	2093
4984	2080	2093
4985	2081	2093
4986	2081	2092
4987	2082	2092
4988	2082	2091
4989	2083	2091
4990	2083	2091
4991	2084	2090
4992	2084	2090
4993	2084	2089
4994	2085	2089
4995	2085	2089
4996	2086	2088
4997	2086	2088
4998	2086	2087
4999	2087	2087
5000	2087	2087
5001	2088	2087
5002	2089	2086
5003	2089	2086
5004	2089	2085
5005	2090	2085
5006	2090	2084
5007	2091	2084
5008	2091	2084
5009	2092	2083
5010	2092	2083
5011	2092	2082
5012	2093	2082
5013	2093	2082
5014	2094	2081
5015	2094	2081
5016	2095	2080
5017	2095	2080
5018	2096	2080
5019	2096	2080
5020	2097	2079
5021	2097	2079
5022	2098	2078
5023	2098	2078
5024	2098	2078
5025	2099	2077
5026	2099	2077
5027	2100	2076
